id,ГЕРБ,БСП,ДПС,РЕФОРМАТОРСКИ БЛОК,ПФ (НФСБ-ВМРО),ББЦ,АТАКА,АБВ,Движение 21,Глас Народен,РЕПУБЛИКА БГ,ЗЕЛЕНИТЕ,Нова България,НОВА АЛТЕРНАТИВА,ОБЕДИНЕНА БЪЛГАРИЯ,БЪЛГАРСКА СОЦИАЛДЕМОКРАЦИЯ,НДСВ,ПАРТИЯ НА ЗЕЛЕНИТЕ,ДЕСНИТЕ,ЛЕВИЦАТА И ЗЕЛЕНА ПАРТИЯ,НОВА СИЛА,БНС-НД,СОЦИАЛДЕМ. ПАРТИЯ,ОБЩЕСТВО ЗА НОВА БГ,НОВОТО ВРЕМЕ,независими,не подкрепям никого,невалидни,total_valid,total,eligible_voters,n_stations
40899,9,4,162,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0.0,0,0,0.0,0,0.0,0,8,185.0,193.0,323,1
40909,5296,2440,5390,845,1369,661,501,437,135,63,407,51,83,21,60,31,37,17,24,30,6.0,19,17,13.0,11,0.0,0,868,17964.0,18832.0,49313,69
40912,250,132,15,94,21,33,13,121,3,3,5,1,1,1,7,0,0,0,0,1,0.0,1,0,0.0,1,0.0,0,60,703.0,763.0,1564,2
40926,2,10,1,1,8,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,2,0.0,0,0.0,0,1,29.0,30.0,47,1
40939,73,85,7,15,26,40,31,1,2,0,0,1,3,4,0,2,1,1,0,1,0.0,1,3,0.0,1,0.0,0,45,298.0,343.0,705,1
40943,34,19,1,1,2,7,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,73.0,76.0,97,1
40974,27,15,2,12,5,8,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,7,74.0,81.0,112,1
40988,11,4,212,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0.0,0,0,0.0,0,0.0,0,6,233.0,239.0,628,1
41006,156,23,172,13,2,11,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,18,382.0,400.0,686,1
41010,138,73,12,34,20,47,21,12,0,3,3,3,1,3,4,2,0,2,0,0,7.0,2,2,0.0,0,0.0,0,26,389.0,415.0,753,1
41037,59,35,1,6,7,27,6,4,1,2,1,0,0,0,0,1,0,0,1,0,3.0,0,0,0.0,0,0.0,0,12,154.0,166.0,245,1
41054,8,1,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,47.0,49.0,92,1
41085,5,3,97,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,111.0,122.0,493,1
41099,18,8,17,3,1,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,1,64.0,65.0,86,1
41109,69,44,1,7,27,15,12,4,1,0,0,0,0,0,1,1,0,0,0,2,1.0,0,0,0.0,0,0.0,0,9,185.0,194.0,293,1
41112,7098,5332,216,1311,1014,1722,1297,952,202,263,207,92,67,33,108,56,22,54,62,46,58.0,40,37,0.0,25,0.0,0,760,20314.0,21074.0,52456,64
41126,15,14,3,2,1,3,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,51.0,53.0,83,1
41136,240,10,150,11,0,12,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0,0,2.0,0,0.0,0,34,429.0,463.0,853,1
41143,502,337,57,46,188,131,122,101,12,9,38,2,5,69,4,8,8,1,4,1,2.0,4,4,3.0,2,0.0,0,67,1660.0,1727.0,3847,6
41157,19,8,10,11,1,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,8,67.0,75.0,142,1
41174,19,10,32,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,6,67.0,73.0,91,1
41188,9,2,137,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,4,156.0,160.0,402,1
41191,27,5,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,39.0,42.0,47,1
41232,41,28,1,3,3,22,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,0.0,0,2,114.0,116.0,205,1
41246,104,47,4,25,46,29,21,9,6,4,9,0,1,1,3,1,2,3,8,0,0.0,2,0,0.0,0,0.0,0,20,325.0,345.0,711,1
41251,16,10,1,1,2,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,3,41.0,44.0,67,1
41263,103,132,32,16,8,17,14,12,0,1,1,1,1,5,0,1,0,0,0,0,1.0,0,1,0.0,0,0.0,0,9,346.0,355.0,733,2
41277,16,4,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,29.0,33.0,58,1
43027,15,13,2,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,41.0,44.0,50,1
43030,6,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,17.0,18.0,24,1
43044,34,42,1,7,23,10,22,13,0,0,0,0,0,0,3,0,0,1,1,0,0.0,0,0,0.0,0,0.0,0,24,157.0,181.0,371,1
43058,184,105,176,15,22,51,31,17,1,0,0,0,1,0,1,0,1,1,1,3,2.0,0,0,1.0,0,0.0,0,56,613.0,669.0,1359,2
43092,28,12,7,0,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,59.0,62.0,104,1
43102,8,3,134,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,3,149.0,152.0,498,1
43116,37,24,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,2,68.0,70.0,88,1
43147,16,23,2,5,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,62.0,64.0,77,1
43150,11,9,1,4,37,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,74.0,80.0,168,1
43178,0,0,43,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,47.0,50.0,322,1
43181,90,10,1,10,49,11,3,20,0,0,6,2,0,0,0,2,0,0,0,1,0.0,0,0,0.0,0,1.0,0,19,206.0,225.0,357,1
43195,17,38,1,2,0,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,74.0,74.0,112,1
43205,72,35,21,7,21,10,7,5,1,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0.0,0,0.0,0,25,183.0,208.0,380,1
43219,10,39,1,2,5,9,5,1,0,0,0,0,0,0,0,0,1,0,0,1,2.0,0,0,0.0,0,0.0,0,6,76.0,82.0,112,1
43222,22,17,1,10,10,2,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,11,77.0,88.0,127,1
43236,1174,891,589,266,422,355,280,176,27,18,21,13,14,3,12,18,11,6,8,15,9.0,9,6,14.0,5,0.0,0,356,4362.0,4718.0,9989,13
43243,117,47,0,13,56,6,36,11,0,0,0,1,0,0,0,3,1,0,0,1,0.0,0,1,1.0,0,4.0,0,37,298.0,335.0,640,1
43253,105,71,77,16,24,14,13,17,0,3,2,3,0,0,0,0,0,0,2,0,0.0,0,0,1.0,0,0.0,0,14,348.0,362.0,706,1
43267,8,14,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,0,31.0,31.0,40,1
43270,3,3,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,113.0,114.0,517,1
43284,57,52,0,6,11,14,2,20,5,1,0,1,0,0,0,0,3,0,1,0,0.0,0,0,0.0,0,0.0,0,26,173.0,199.0,371,1
43298,65,42,1,7,15,30,9,7,0,1,0,0,2,0,1,0,0,0,0,0,0.0,2,1,0.0,0,0.0,0,28,183.0,211.0,325,1
43311,97,49,5,6,20,12,13,8,0,0,0,0,1,0,1,3,0,0,0,2,0.0,0,0,0.0,0,0.0,0,20,217.0,237.0,383,1
43325,113,214,73,17,12,13,14,8,0,0,4,0,0,0,1,1,3,0,0,0,2.0,0,3,0.0,0,0.0,0,49,478.0,527.0,971,1
43339,45,14,2,3,13,7,4,1,3,0,1,0,1,0,0,0,0,0,0,0,0.0,1,0,1.0,0,0.0,0,3,96.0,99.0,182,1
43356,68,60,17,15,17,7,7,8,0,0,1,0,0,0,7,2,1,1,0,2,2.0,1,0,0.0,0,0.0,0,15,216.0,231.0,412,1
43369,91,183,0,31,32,19,13,12,3,3,0,0,6,0,0,1,2,0,0,2,0.0,0,1,0.0,1,0.0,0,32,400.0,432.0,725,1
43387,41,1,111,5,0,60,2,5,0,0,7,0,0,1,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,13,235.0,248.0,354,1
43390,14,15,2,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,38.0,41.0,79,1
43400,79,77,4,4,24,43,11,34,0,1,0,1,0,0,2,3,0,0,0,0,0.0,1,0,0.0,0,0.0,0,24,284.0,308.0,593,1
43414,9,4,4,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,1,30.0,31.0,39,1
43428,12,19,3,4,0,2,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,55.0,62.0,93,1
43431,22,57,23,1,11,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,1.0,0,0,1.0,0,0.0,0,10,128.0,138.0,281,1
43445,150,96,156,20,29,27,58,30,1,0,2,0,0,7,3,2,2,3,13,3,0.0,0,0,2.0,1,0.0,0,49,605.0,654.0,1372,2
43459,52,60,1,6,26,9,9,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,1.0,0,0.0,0,16,173.0,189.0,521,1
43462,33,90,187,4,6,44,17,9,0,0,0,0,0,0,0,2,1,2,0,2,1.0,1,0,1.0,0,0.0,0,34,400.0,434.0,709,1
43476,313,161,361,45,79,80,97,67,1,5,6,2,6,1,6,3,3,0,1,4,0.0,0,3,0.0,0,0.0,0,88,1244.0,1332.0,3367,5
43493,4,3,34,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,44.0,51.0,87,1
43517,183,87,42,39,25,139,67,66,1,4,0,0,2,0,3,1,0,1,0,2,1.0,1,2,0.0,0,0.0,0,54,666.0,720.0,1523,3
43520,22,33,2,2,3,3,6,2,0,0,1,0,0,0,1,3,0,0,0,3,0.0,0,0,0.0,0,3.0,0,14,84.0,98.0,922,2
43548,14,17,2,0,5,3,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,1,1.0,0,3,52.0,55.0,74,1
43565,115,31,40,21,101,11,8,23,0,0,3,0,0,1,0,2,0,0,1,0,1.0,1,0,1.0,1,0.0,0,24,361.0,385.0,676,1
43579,25,36,1,12,4,4,6,2,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,5,95.0,100.0,126,1
43582,27,8,123,0,3,6,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,10,173.0,183.0,283,1
43596,5,4,125,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,1.0,0,0.0,0,6,141.0,147.0,558,1
43615,6,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0.0,0,1,22.0,23.0,29,1
43623,40,33,1,4,30,11,8,1,0,0,3,0,0,0,0,0,0,1,0,0,0.0,0,1,1.0,0,0.0,0,11,134.0,145.0,212,1
43654,20,30,34,5,11,18,7,54,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,16,180.0,196.0,317,1
43668,11,6,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,3,33.0,36.0,43,1
43671,14,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,23.0,24.0,28,1
43685,76,76,239,7,25,13,4,14,0,0,0,0,1,0,0,1,2,1,0,3,2.0,0,2,0.0,0,0.0,0,33,466.0,499.0,963,2
43699,56,7,1,6,16,13,4,6,6,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,16,116.0,132.0,251,1
43709,14,22,1,0,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0.0,0,0.0,0,5,47.0,52.0,110,1
43712,76,100,33,87,23,37,7,3,0,0,1,1,0,0,0,0,0,0,1,0,1.0,0,1,0.0,0,0.0,0,53,371.0,424.0,1276,2
43726,8,1,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1.0,0,0.0,0,2,63.0,65.0,67,1
43730,33,35,32,60,9,13,4,5,0,1,6,0,0,0,0,0,0,0,5,1,1.0,0,1,0.0,0,0.0,0,6,206.0,212.0,311,1
43760,9,3,184,18,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,6,220.0,226.0,579,1
43774,37,216,3,2,2,13,13,4,0,0,0,2,0,0,2,2,2,0,0,1,0.0,1,1,0.0,1,0.0,0,20,302.0,322.0,619,1
43788,31,10,4,0,2,7,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0,8,61.0,69.0,109,1
43829,115,77,41,15,27,30,11,16,2,3,10,2,1,0,0,2,0,2,0,1,0.0,1,1,1.0,1,0.0,0,21,359.0,380.0,640,1
43846,2,12,3,0,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,30.0,33.0,34,1
43880,8,0,207,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.0,0,0,0.0,0,0.0,0,35,220.0,255.0,489,1
43894,11,4,260,54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,8,332.0,340.0,586,1
43904,178,212,13,17,15,36,45,20,1,0,5,2,0,0,2,1,1,0,0,2,2.0,1,1,2.0,3,0.0,0,75,559.0,634.0,1408,2
43918,50,25,2,10,1,9,6,20,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,125.0,129.0,178,1
43921,43,21,1,3,8,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,12,87.0,99.0,134,1
43935,14,24,136,6,8,2,3,2,0,0,0,1,0,0,2,1,0,0,2,0,0.0,0,1,0.0,0,0.0,0,6,202.0,208.0,386,1
43949,20,20,171,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,10,218.0,228.0,448,1
43952,6400,2950,738,1425,1224,1046,1017,1133,337,184,482,98,67,77,69,43,24,47,16,38,48.0,28,30,62.0,27,0.0,0,636,17610.0,18246.0,37189,61
43966,45,25,1,1,10,7,21,6,0,0,1,0,2,0,2,0,0,0,0,0,0.0,1,0,1.0,0,0.0,0,1,123.0,124.0,207,1
43983,19,3,59,1,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,4,96.0,100.0,197,1
43997,16,104,126,7,13,1,5,7,1,1,0,0,0,0,0,1,1,0,1,0,0.0,0,0,0.0,0,0.0,0,22,284.0,306.0,704,1
44029,89,55,23,8,30,28,21,30,1,0,0,0,0,0,1,1,1,0,0,0,1.0,0,0,0.0,0,2.0,0,51,291.0,342.0,683,2
44032,36,61,1,4,8,3,12,6,1,1,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0.0,0,0.0,0,9,136.0,145.0,222,1
44046,49,62,19,0,8,6,5,2,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0,1,0.0,0,0.0,0,28,155.0,183.0,305,1
44053,113,64,9,17,22,21,64,30,2,3,0,0,1,3,0,2,0,0,0,0,2.0,0,0,1.0,0,0.0,0,41,354.0,395.0,881,1
44063,1164,284,10,270,181,134,123,75,25,42,8,23,11,9,10,23,13,5,4,5,4.0,6,10,3.0,4,0.0,0,172,2446.0,2618.0,4910,7
44077,114,39,7,2,13,6,30,3,5,0,0,0,1,0,0,2,0,0,0,3,0.0,0,0,1.0,1,0.0,0,32,227.0,259.0,374,1
44080,15,18,43,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,81.0,88.0,201,1
44094,148,17,2,10,54,10,3,8,0,2,0,0,0,1,0,0,0,0,0,2,0.0,0,3,2.0,0,0.0,0,29,262.0,291.0,483,1
44104,19,6,137,1,5,3,9,2,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0,0,1.0,0,0.0,0,17,186.0,203.0,793,1
44118,40,65,37,11,9,3,18,9,0,0,0,0,0,0,1,0,0,0,3,0,1.0,0,0,0.0,0,0.0,0,21,197.0,218.0,439,1
44121,5,11,2,4,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,6,42.0,48.0,66,1
44152,26,49,0,3,14,8,12,32,1,0,1,1,0,0,0,2,1,0,0,0,1.0,0,0,0.0,1,0.0,0,4,152.0,156.0,229,1
44166,295,106,467,23,114,39,19,18,3,2,1,0,1,2,3,0,1,1,0,0,1.0,2,2,1.0,0,0.0,0,57,1101.0,1158.0,2283,3
44183,100,96,4,12,29,27,36,24,3,0,3,1,0,0,0,2,3,0,1,0,0.0,0,1,0.0,0,0.0,0,18,342.0,360.0,727,1
44224,88,60,1,24,20,42,26,14,7,5,2,2,0,1,4,1,1,2,0,1,1.0,0,2,0.0,0,0.0,0,26,304.0,330.0,523,1
44238,2543,1537,532,596,284,1281,679,328,76,79,39,31,18,14,27,36,19,20,30,27,15.0,21,23,11.0,6,0.0,0,698,8272.0,8970.0,22239,37
44241,29,27,89,4,1,7,6,1,1,0,2,2,0,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0.0,0,10,171.0,181.0,254,1
44269,10,15,1,0,1,6,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0.0,0,0.0,0,1,40.0,41.0,46,1
44272,7,7,106,0,3,0,4,2,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,5,132.0,137.0,302,1
44286,19,24,142,7,9,3,3,44,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,2,0.0,0,0.0,0,15,255.0,270.0,739,1
44294,23,22,394,12,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,86,456.0,542.0,1011,2
44313,59,87,0,7,17,4,7,4,0,0,0,0,2,1,1,3,3,0,0,0,0.0,0,2,0.0,0,0.0,0,18,197.0,215.0,336,1
44327,953,460,835,225,282,215,171,104,33,21,4,31,15,13,13,14,14,8,10,9,6.0,4,5,2.0,2,0.0,0,259,3449.0,3708.0,8094,11
44330,51,26,1,7,1,4,4,9,0,0,1,1,0,0,0,1,0,0,0,1,0.0,1,0,0.0,0,0.0,0,4,108.0,112.0,234,1
44344,2,3,148,4,1,1,0,1,0,1,0,0,0,1,0,0,2,0,3,0,0.0,0,0,0.0,0,0.0,0,11,167.0,178.0,705,1
44358,21,20,546,21,4,8,1,2,0,0,1,2,2,1,1,0,0,0,1,2,0.0,0,1,3.0,0,0.0,0,97,637.0,734.0,1417,2
44389,17,19,2,3,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,1.0,0,0.0,0,7,67.0,74.0,151,1
44402,224,137,75,17,18,71,26,13,2,0,0,2,6,2,3,1,0,0,0,0,0.0,0,0,1.0,0,0.0,0,18,598.0,616.0,1014,3
44416,33,12,871,2,5,5,0,0,0,2,0,1,1,1,1,1,0,0,1,2,0.0,0,0,0.0,0,0.0,0,57,938.0,995.0,1535,2
44425,52,6,0,5,24,5,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,15,100.0,115.0,158,1
44433,41,8,20,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,75.0,77.0,91,1
44447,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,1,11.0,12.0,20,1
44464,4,5,0,1,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,5,24.0,29.0,45,1
44478,160,191,72,70,41,109,14,10,0,7,0,1,5,0,0,1,5,1,4,2,1.0,2,1,0.0,2,0.0,0,79,699.0,778.0,1960,3
44481,48,36,1,4,19,4,5,2,1,0,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,14,123.0,137.0,237,1
44495,7,10,313,4,0,0,0,3,0,0,1,0,1,1,0,0,0,0,3,0,0.0,0,0,0.0,0,0.0,0,12,343.0,355.0,590,1
44505,86,49,6,4,8,5,7,6,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,0.0,0,0.0,0,17,175.0,192.0,356,1
44519,166,124,16,16,4,31,12,8,0,1,0,1,3,0,0,2,0,1,0,0,1.0,1,0,1.0,1,0.0,0,67,389.0,456.0,1065,1
44522,141,60,23,13,29,17,20,9,1,0,0,0,0,0,1,1,2,1,0,5,1.0,0,2,1.0,0,0.0,0,22,327.0,349.0,676,1
44536,22,30,9,2,7,5,17,23,0,0,0,2,0,0,0,0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,14,121.0,135.0,193,1
44540,32,45,51,13,18,8,6,4,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0.0,1,0.0,0,21,181.0,202.0,349,1
44553,6,13,4,8,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,46.0,49.0,73,1
44570,1880,584,108,125,305,245,85,50,11,15,8,19,12,7,14,15,7,4,6,7,2.0,5,14,5.0,1,7.0,0,308,3541.0,3849.0,6470,8
44584,6,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,65.0,65.0,119,1
44598,8,7,167,15,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,3,203.0,206.0,303,1
44608,11,5,217,20,5,4,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,13,270.0,283.0,495,1
44625,6,3,1,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,24.0,26.0,39,1
44639,4,7,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,17.0,17.0,24,1
44642,224,34,138,17,2,36,5,2,0,0,2,2,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0.0,0,19,464.0,483.0,829,1
44656,118,46,2,42,7,66,17,44,6,4,0,0,0,2,0,1,0,1,0,0,1.0,0,0,0.0,1,0.0,0,15,358.0,373.0,697,1
44666,20,50,3,15,3,4,6,4,4,0,0,0,0,0,0,1,0,2,0,0,0.0,0,0,0.0,0,0.0,0,19,112.0,131.0,196,1
44687,16,5,1,0,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0,0.0,0,5,39.0,44.0,59,1
44690,91,42,632,33,60,3,7,4,3,5,0,0,0,0,0,0,0,1,0,0,1.0,0,2,0.0,1,2.0,0,133,887.0,1020.0,2119,3
44700,10,3,174,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0.0,0,16,191.0,207.0,684,1
44714,19,24,69,4,21,7,7,9,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,1.0,0,0.0,0,21,163.0,184.0,586,1
44728,9,16,11,1,3,34,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,12,77.0,89.0,125,1
44745,37,76,5,8,14,6,13,34,2,2,0,0,0,0,0,3,1,0,0,0,0.0,0,0,0.0,0,0.0,0,8,201.0,209.0,295,1
44759,32,40,5,3,6,6,9,26,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0,8,129.0,137.0,210,1
44762,6,3,116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,23,127.0,150.0,183,1
44776,3,3,1,3,2,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,2,19.0,21.0,24,1
44793,1275,680,182,195,345,264,239,214,44,40,70,25,18,15,9,14,9,15,25,5,5.0,7,7,9.0,12,0.0,0,193,3723.0,3916.0,7708,10
44803,8,4,212,34,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,20,262.0,282.0,851,1
44817,40,8,1,0,12,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,1.0,0,0.0,0,14,76.0,90.0,117,1
44820,37,3,406,1,0,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0,7,455.0,462.0,711,1
44848,154,90,67,1,4,17,68,4,1,0,0,1,0,0,0,1,2,0,0,0,1.0,1,0,0.0,0,0.0,0,32,412.0,444.0,719,1
44851,25,29,0,0,9,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,68.0,77.0,92,1
44865,7,7,252,5,0,1,0,11,1,0,0,0,1,0,0,0,0,0,1,0,2.0,0,1,1.0,0,0.0,0,5,290.0,295.0,691,1
44879,39,18,45,20,1,56,8,5,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,21,195.0,216.0,359,1
44882,12,2,200,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0.0,0,18,222.0,240.0,409,1
44937,47,10,253,54,2,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,1,1.0,0,0.0,0,24,375.0,399.0,737,2
46036,68,41,42,130,16,33,19,9,1,0,4,0,1,0,0,3,0,0,3,2,0.0,0,1,0.0,0,0.0,0,23,373.0,396.0,608,1
46045,540,332,1170,75,78,257,27,63,7,4,22,31,4,4,27,6,2,4,3,2,4.0,1,4,1.0,0,0.0,0,92,2668.0,2760.0,5439,11
46053,128,118,0,19,72,36,26,7,7,2,2,0,0,6,0,3,0,0,0,0,1.0,0,2,0.0,0,0.0,0,29,429.0,458.0,970,2
46067,38,46,3,11,10,60,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,0,0.0,0,0.0,0,9,178.0,187.0,246,1
46070,5,2,117,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,6,127.0,133.0,430,1
