id,ПП,ГЕРБ-СДС,БСП,ДПС,ИТН,ДБ,ВЪЗР,ИЗПРАВИ СЕ,не подкрепям никого,ВМРО,ЕВРОЛЕВИЦА,АТАКА,ОНБ,ГЛАС НАРОДЕН,НОД,ПФ,ВОЛЯ,ПРАВОТО,РВО,БСДД,МИР,Партия на ЗЕЛЕНИТЕ,БНО,БОГ,БПЛ,ПД,БРИГАДА,БНС-НД,независими,невалидни,total_valid,total,eligible_voters,n_stations
40441,7,46,19,7,3,4,1,2,1.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2.0,95.0,97.0,185.0,1
40453,0,4,1,163,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,169.0,171.0,190.0,1
40467,335,343,193,524,110,57,72,22,17.0,11,6,7,9,6,9,12,4,5,2,11,4,0,0,3,0,1,0,0,0,0.0,1763.0,1763.0,5802.0,9
40484,101,94,49,3,44,9,25,22,3.0,3,1,2,1,1,2,2,1,1,0,2,0,3,1,0,1,0,2,0,0,0.0,373.0,373.0,1320.0,2
40511,3,2,1,72,12,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,92.0,183.0,1
40525,129,311,108,14,129,20,18,16,27.0,22,5,12,3,2,3,5,6,4,1,1,0,0,2,0,1,0,1,0,0,0.0,840.0,840.0,2600.0,5
40539,50,82,29,15,53,7,3,4,3.0,0,1,1,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,259.0,259.0,661.0,1
40573,10,10,20,1,10,0,4,8,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,69.0,125.0,1
40590,39,85,16,3,17,6,11,3,4.0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,190.0,192.0,310.0,1
40628,1,30,22,31,6,13,0,7,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,113.0,115.0,179.0,1
40645,20,31,34,46,11,4,7,3,3.0,3,0,0,1,0,1,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0.0,171.0,171.0,367.0,1
40662,4,4,2,41,0,1,3,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,58.0,72.0,1
40676,2,3,0,24,3,0,0,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,36.0,37.0,226.0,1
40693,9,10,14,25,4,3,1,2,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,72.0,79.0,115.0,1
40703,20,22,16,1,8,2,2,0,1.0,12,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,92.0,97.0,171.0,1
40717,127,201,64,2,60,21,26,18,3.0,5,3,4,2,0,4,5,2,6,0,5,1,1,0,0,0,1,0,1,0,0.0,562.0,562.0,1465.0,3
40748,38,27,19,22,5,6,0,8,0.0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,131.0,133.0,271.0,1
40751,2,22,2,1,1,1,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,32.0,32.0,39.0,1
40782,23,21,25,53,10,1,5,2,0.0,0,2,1,0,3,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0.0,154.0,154.0,462.0,1
40806,0,22,1,1,2,2,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,31.0,35.0,35.0,1
40823,0,6,1,37,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,47.0,47.0,352.0,1
40837,12,34,42,1,6,2,1,1,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,7.0,103.0,110.0,151.0,1
40840,13,45,6,1,5,0,1,2,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5.0,79.0,84.0,109.0,1
40868,23,39,26,96,31,5,12,11,5.0,0,2,1,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0.0,259.0,259.0,965.0,1
40885,11,4,10,15,6,5,3,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,57.0,57.0,318.0,1
40899,0,15,0,95,5,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,119.0,119.0,324.0,1
40909,3003,2621,1410,3561,1085,530,434,167,212.0,92,71,53,59,50,122,44,31,33,29,33,15,9,11,8,9,9,5,6,0,50.0,13712.0,13762.0,50377.0,82
40912,116,175,76,2,65,10,7,6,8.0,15,4,7,2,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.0,500.0,500.0,1451.0,2
40926,2,5,4,1,6,2,3,2,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,56.0,59.0,81.0,1
40939,49,46,21,1,39,3,11,7,3.0,9,1,1,0,0,1,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0.0,199.0,199.0,712.0,1
40943,15,13,11,2,7,3,2,1,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57.0,57.0,90.0,1
40974,16,17,5,1,6,4,11,1,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,65.0,67.0,99.0,1
40988,2,9,6,150,2,2,0,3,1.0,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3.0,182.0,185.0,674.0,2
41006,38,95,30,51,39,5,7,1,2.0,0,2,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,279.0,279.0,663.0,1
41010,73,124,29,3,27,17,25,5,7.0,4,3,4,3,3,0,1,2,3,1,1,0,0,1,0,0,1,1,1,0,0.0,339.0,339.0,780.0,1
41037,35,39,22,1,21,3,5,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,134.0,141.0,239.0,1
41054,0,5,1,29,3,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,41.0,43.0,38.0,1
41085,0,10,2,70,2,0,1,1,0.0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,89.0,531.0,1
41099,1,7,0,20,2,5,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,37.0,37.0,89.0,1
41109,32,44,20,2,17,2,13,5,3.0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,145.0,146.0,257.0,1
41112,3958,4386,1608,145,1226,558,727,627,209.0,257,84,63,62,80,39,37,58,28,50,30,15,17,15,10,13,6,9,8,0,11.0,14325.0,14336.0,51755.0,67
41126,11,8,4,1,6,2,0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,36.0,38.0,79.0,1
41136,3,225,7,204,4,3,1,14,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,464.0,464.0,467.0,1
41143,291,347,174,35,157,26,46,27,10.0,12,8,9,3,8,3,9,5,3,7,6,2,2,2,2,1,1,1,0,0,0.0,1197.0,1197.0,3472.0,6
41157,7,12,5,7,15,3,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,53.0,58.0,133.0,1
41174,0,9,2,42,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,55.0,58.0,79.0,1
41188,3,22,9,52,5,1,2,0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,99.0,99.0,343.0,1
41191,8,19,1,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.0,31.0,36.0,1
41232,15,38,7,1,3,1,7,4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,77.0,78.0,192.0,1
41246,46,51,26,8,21,10,15,2,6.0,0,4,3,0,1,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,202.0,202.0,621.0,1
41251,5,16,3,1,4,4,2,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,39.0,40.0,72.0,1
41263,30,72,60,4,15,12,3,15,0.0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,3.0,218.0,221.0,643.0,3
41277,0,5,4,2,2,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17.0,18.0,46.0,1
43027,1,5,2,14,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,27.0,29.0,33.0,1
43030,1,5,0,0,0,1,0,1,1.0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,17.0,19.0,39.0,1
43044,26,71,26,5,19,2,3,2,3.0,0,1,1,1,1,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,7.0,167.0,174.0,268.0,1
43058,39,165,34,40,32,5,10,11,3.0,1,5,0,3,0,2,2,3,0,2,0,1,0,0,0,1,0,0,0,0,0.0,359.0,359.0,1275.0,2
43092,4,10,4,8,2,1,2,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.0,33.0,33.0,1
43102,0,2,1,92,3,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99.0,99.0,509.0,1
43116,8,27,13,0,1,1,3,1,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,58.0,60.0,71.0,1
43147,5,11,11,1,3,14,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,49.0,51.0,61.0,1
43150,3,8,3,0,2,3,0,2,0.0,44,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,5.0,69.0,74.0,168.0,1
43178,0,1,0,53,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,58.0,58.0,420.0,1
43181,28,31,10,0,12,5,3,3,0.0,59,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,157.0,157.0,167.0,1
43195,9,10,11,1,4,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39.0,39.0,53.0,1
43205,22,39,19,1,8,2,8,1,0.0,2,1,1,1,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,8.0,112.0,120.0,304.0,1
43219,11,9,22,1,3,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,48.0,49.0,88.0,1
43222,23,50,13,0,8,1,5,1,0.0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2.0,108.0,110.0,142.0,1
43236,581,580,501,316,343,141,137,72,32.0,29,25,21,18,11,19,10,11,16,10,15,3,5,3,2,5,0,0,1,0,2.0,2907.0,2909.0,9144.0,18
43243,43,31,41,1,19,8,11,4,2.0,72,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0.0,241.0,241.0,569.0,1
43253,43,39,31,32,25,20,16,2,5.0,0,2,4,5,1,0,4,0,0,1,1,0,0,2,1,0,0,1,0,0,0.0,235.0,235.0,706.0,1
43267,0,9,2,1,3,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,17.0,20.0,28.0,1
43270,3,2,1,60,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,519.0,1
43284,17,20,46,0,19,3,1,11,3.0,5,0,0,3,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,8.0,135.0,143.0,297.0,1
43298,20,109,30,2,3,2,1,5,1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,176.0,179.0,317.0,1
43311,15,23,20,15,17,6,2,4,1.0,3,1,2,2,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,116.0,116.0,329.0,1
43325,31,133,96,4,20,8,6,5,8.0,3,4,3,0,0,1,1,5,1,1,1,0,3,0,0,2,1,1,1,0,0.0,339.0,339.0,847.0,1
43339,20,37,8,2,8,7,5,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,90.0,93.0,184.0,1
43356,21,38,25,1,17,4,7,1,3.0,1,3,1,1,0,1,3,3,1,0,1,0,1,1,0,0,0,1,0,0,0.0,135.0,135.0,342.0,1
43369,51,56,83,0,32,4,6,10,1.0,1,4,2,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.0,258.0,258.0,637.0,1
43387,3,21,3,158,16,3,6,2,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,218.0,218.0,328.0,1
43390,4,11,3,7,2,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,30.0,31.0,66.0,1
43400,29,43,40,4,24,1,3,5,1.0,5,4,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0.0,166.0,166.0,475.0,1
43414,1,9,4,8,1,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,26.0,29.0,36.0,1
43428,15,16,13,1,5,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,55.0,56.0,82.0,1
43431,7,10,25,64,2,4,2,2,0.0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5.0,122.0,127.0,282.0,1
43445,77,75,41,21,50,14,15,4,4.0,14,4,1,3,2,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,332.0,332.0,1378.0,2
43459,7,28,17,3,8,2,3,4,0.0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,78.0,78.0,429.0,1
43462,7,38,22,0,11,3,11,4,0.0,0,0,1,1,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0.0,105.0,105.0,627.0,1
43476,114,153,119,109,73,8,21,13,6.0,14,12,7,3,4,8,7,3,1,1,7,0,1,0,0,1,0,1,1,0,0.0,687.0,687.0,3248.0,5
43493,0,3,1,33,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,39.0,41.0,71.0,1
43517,57,160,47,98,59,4,22,8,3.0,10,4,9,3,4,11,3,6,1,1,5,1,2,2,3,2,0,0,0,0,0.0,525.0,525.0,1417.0,3
43520,4,28,19,2,15,4,2,2,2.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,82.0,82.0,1476.0,2
43548,5,17,11,1,3,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40.0,40.0,52.0,1
43565,44,59,28,1,60,2,7,2,5.0,62,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.0,276.0,276.0,271.0,1
43579,12,17,25,2,5,4,0,1,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,69.0,71.0,95.0,1
43582,8,25,4,97,23,2,3,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,168.0,170.0,170.0,1
43596,1,2,2,117,2,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,127.0,127.0,538.0,1
43615,8,6,1,1,1,1,0,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.0,23.0,28.0,1
43623,28,35,28,0,9,4,1,2,5.0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,7.0,118.0,125.0,179.0,1
43654,19,38,31,6,9,3,2,3,1.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,117.0,123.0,240.0,1
43668,2,9,3,8,2,2,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.0,28.0,38.0,1
43671,0,8,4,0,1,3,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19.0,19.0,20.0,1
43685,28,20,23,46,17,4,7,3,2.0,0,5,2,2,5,1,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0.0,173.0,173.0,974.0,2
43699,29,26,15,2,12,5,5,1,3.0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,119.0,123.0,238.0,1
43709,3,13,10,2,2,0,1,3,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,38.0,41.0,113.0,1
43712,33,38,37,15,13,11,8,8,1.0,23,2,1,0,2,4,2,2,3,1,1,0,0,2,0,0,0,0,0,0,0.0,207.0,207.0,1220.0,2
43726,0,2,1,49,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,48.0,1
43730,28,60,24,12,7,2,5,4,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,149.0,149.0,247.0,1
43760,3,41,1,65,5,2,1,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,120.0,120.0,553.0,1
43774,8,24,12,63,27,5,3,5,2.0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,155.0,155.0,505.0,1
43788,5,10,9,1,5,2,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,37.0,40.0,77.0,1
43829,45,70,36,8,24,2,6,8,2.0,1,2,2,0,1,1,1,1,2,1,2,2,0,0,0,0,0,1,1,0,0.0,219.0,219.0,560.0,1
43846,3,5,6,3,4,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.0,24.0,27.0,1
43880,2,9,1,170,1,0,1,7,1.0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,198.0,198.0,452.0,1
43894,7,45,2,181,2,0,1,0,0.0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,245.0,245.0,572.0,1
43904,38,95,63,2,27,7,9,2,3.0,5,3,4,0,0,2,1,2,2,2,4,5,0,0,1,1,0,0,0,0,0.0,278.0,278.0,1384.0,2
43918,18,51,25,5,6,5,4,4,0.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,123.0,124.0,161.0,1
43921,16,26,15,1,3,2,2,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,69.0,73.0,113.0,1
43935,9,20,13,71,7,2,1,1,2.0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0.0,134.0,134.0,398.0,1
43949,3,8,1,128,2,0,0,0,1.0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,148.0,148.0,446.0,1
43952,3443,3163,1410,333,1369,564,653,313,169.0,118,69,59,46,71,59,26,30,30,27,12,23,10,10,6,7,4,6,2,0,19.0,12032.0,12051.0,32650.0,64
43966,20,32,17,1,3,2,6,8,1.0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,95.0,98.0,191.0,1
43983,7,16,3,53,17,5,2,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,108.0,109.0,184.0,1
43997,9,6,36,12,5,3,3,1,4.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,83.0,83.0,670.0,1
44029,27,38,29,23,16,1,7,2,3.0,0,2,3,1,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,161.0,161.0,591.0,1
44032,34,47,26,1,11,1,3,4,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,131.0,137.0,201.0,1
44046,10,22,26,23,8,3,2,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,6.0,100.0,106.0,269.0,1
44053,36,98,60,6,32,3,8,5,4.0,4,8,2,2,1,0,1,0,3,6,1,0,0,0,0,0,0,0,0,0,0.0,280.0,280.0,808.0,1
44063,574,697,149,8,179,179,129,45,59.0,30,21,19,15,15,6,6,4,10,2,3,3,5,2,1,3,0,1,0,0,0.0,2165.0,2165.0,4916.0,7
44077,28,49,23,1,9,2,16,1,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.0,136.0,138.0,315.0,1
44080,12,5,7,67,2,3,0,3,0.0,1,0,1,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.0,108.0,110.0,155.0,1
44094,51,58,17,9,26,4,2,7,2.0,1,1,0,2,1,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0.0,189.0,189.0,463.0,1
44104,6,9,8,44,3,2,1,3,0.0,1,1,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,91.0,91.0,683.0,1
44118,7,26,53,4,6,3,4,4,1.0,0,2,3,3,1,0,3,0,0,2,0,0,0,0,1,0,2,1,0,0,0.0,126.0,126.0,434.0,1
44121,4,2,3,1,1,3,0,1,1.0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,33.0,41.0,57.0,1
44152,23,12,44,1,3,1,3,6,13.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,109.0,109.0,171.0,1
44166,91,145,59,345,58,19,14,13,10.0,8,0,3,2,4,2,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0.0,792.0,792.0,2163.0,5
44183,36,69,26,2,17,2,11,8,3.0,6,2,1,5,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0.0,194.0,194.0,684.0,1
44224,82,105,24,1,23,14,16,3,4.0,3,2,1,0,1,3,2,5,0,2,3,0,0,0,0,0,0,0,0,0,0.0,294.0,294.0,566.0,1
44238,1473,846,645,1088,618,234,233,85,60.0,46,37,36,34,34,23,24,20,13,23,14,9,2,3,6,1,3,4,3,0,19.0,5617.0,5636.0,20193.0,42
44241,12,32,21,10,8,4,2,5,6.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,103.0,106.0,215.0,1
44269,4,3,10,0,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0,22.0,35.0,1
44272,2,10,9,81,8,1,0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,118.0,119.0,307.0,1
44286,19,9,44,24,6,4,0,5,2.0,2,1,3,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0.0,125.0,125.0,673.0,1
44294,7,9,2,204,7,16,0,2,1.0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,252.0,252.0,968.0,2
44313,26,40,37,2,7,1,3,0,0.0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12.0,122.0,134.0,266.0,1
44327,419,633,205,163,307,70,95,42,30.0,20,15,15,15,10,12,6,17,7,5,5,4,4,3,0,0,1,0,0,0,4.0,2103.0,2107.0,7791.0,13
44330,28,46,17,25,5,6,6,3,2.0,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,5.0,146.0,151.0,258.0,1
44344,0,5,1,96,2,1,0,1,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,109.0,109.0,716.0,1
44358,7,41,7,363,6,16,9,2,8.0,2,1,1,4,1,3,1,4,6,0,1,0,0,0,0,1,0,0,0,0,4.0,484.0,488.0,1433.0,3
44389,12,16,16,2,11,1,2,2,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,64.0,69.0,159.0,1
44402,97,112,80,45,52,16,1,8,4.0,0,2,1,2,1,1,1,3,2,0,1,0,0,0,0,0,1,0,0,0,5.0,430.0,435.0,848.0,4
44416,6,31,12,480,23,2,6,1,2.0,1,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,571.0,571.0,1526.0,2
44425,30,37,6,0,14,3,5,16,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,115.0,118.0,118.0,1
44433,9,15,10,6,3,1,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,49.0,51.0,47.0,1
44447,2,1,1,2,2,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,11.0,16.0,1
44464,4,7,4,0,4,2,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23.0,23.0,36.0,1
44478,108,128,71,21,58,10,15,70,11.0,4,1,2,2,3,2,2,6,1,1,3,1,0,1,1,0,0,0,1,0,0.0,523.0,523.0,1735.0,3
44481,11,36,11,0,8,0,3,31,3.0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,6.0,109.0,115.0,215.0,1
44495,2,7,0,282,4,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,300.0,300.0,588.0,1
44505,11,40,18,2,7,2,1,2,0.0,1,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14.0,90.0,104.0,302.0,1
44519,41,118,80,6,29,6,8,5,1.0,2,2,2,4,3,2,1,4,0,0,1,1,1,0,2,0,0,5,1,0,23.0,325.0,348.0,1156.0,3
44522,47,77,24,5,27,1,6,3,1.0,2,1,4,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0.0,204.0,204.0,614.0,1
44536,13,16,29,2,14,2,0,5,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,84.0,87.0,133.0,1
44540,11,10,15,1,12,3,4,2,2.0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,66.0,66.0,347.0,1
44553,4,16,3,2,5,2,0,0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0,35.0,53.0,1
44570,546,1049,291,5,334,42,78,25,30.0,10,17,10,18,13,5,11,5,4,7,5,7,6,10,4,1,1,0,0,0,2.0,2534.0,2536.0,6118.0,11
44584,0,3,2,31,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,38.0,38.0,160.0,1
