id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ВМРО БНД,ЛЕВИЦАТА!,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,НИЕ ИДВАМЕ,ЗЕЛЕНИТЕ,ЕДИНЕНИЕ,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ГРАЖДАНИТЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,НП ИСИ,НЕУТРАЛНА БЪЛГАРИЯ,КОАЛИЦИЯ НА РОЗАТА,БНС-НД,ОБЩЕСТВО ЗА НОВА БГ,ЗА ВЕЛИКА БЪЛГАРИЯ,БСДД,БНО,невалидни,total_valid,total,eligible_voters,n_stations
51490,7.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0,17.0,35,1
51500,724.0,89.0,616.0,671.0,188.0,231.0,289.0,97.0,131.0,77.0,45.0,39.0,22.0,37.0,26.0,15.0,13.0,14.0,5.0,8.0,5.0,4.0,4.0,4.0,7.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,83,3377.0,3460.0,10646,16
51514,28.0,1.0,8.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,54.0,56.0,108,1
51528,119.0,14.0,5.0,9.0,4.0,9.0,2.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7,181.0,188.0,536,1
51559,108.0,46.0,9.0,14.0,14.0,2.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,214.0,224.0,335,1
51584,90.0,1.0,9.0,32.0,2.0,4.0,6.0,8.0,4.0,0.0,0.0,1.0,8.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,193.0,195.0,365,1
51593,3.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,23.0,26.0,44,1
51617,7.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,15.0,20,1
51620,66.0,20.0,9.0,11.0,9.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,135.0,145.0,467,1
51634,64.0,1.0,7.0,11.0,8.0,4.0,5.0,2.0,2.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,119.0,126.0,258,1
51648,111.0,176.0,19.0,68.0,178.0,25.0,17.0,7.0,25.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,39,656.0,695.0,2049,4
51651,45.0,125.0,30.0,14.0,47.0,3.0,3.0,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33,292.0,325.0,798,2
51665,42.0,44.0,8.0,14.0,12.0,4.0,3.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,147.0,153.0,325,1
51679,126.0,13.0,58.0,137.0,79.0,54.0,51.0,17.0,28.0,4.0,9.0,2.0,11.0,4.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,17,616.0,633.0,2253,4
51682,19.0,32.0,9.0,18.0,15.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,103.0,104.0,166,1
51723,85.0,834.0,39.0,40.0,91.0,18.0,8.0,28.0,8.0,5.0,9.0,17.0,9.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,34,1215.0,1249.0,3493,6
51737,5.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.0,30.0,62,1
51740,37.0,1.0,9.0,15.0,9.0,8.0,3.0,6.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,105.0,107.0,239,1
51768,34.0,0.0,14.0,9.0,5.0,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,79.0,79.0,106,1
51785,22.0,202.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,237.0,244.0,445,1
51799,27.0,4.0,5.0,12.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67.0,68.0,140,1
51809,929.0,386.0,401.0,762.0,305.0,291.0,211.0,98.0,245.0,33.0,99.0,34.0,24.0,16.0,19.0,5.0,7.0,9.0,9.0,7.0,11.0,14.0,6.0,6.0,7.0,3.0,4.0,6.0,5.0,1.0,1.0,1.0,70,3955.0,4025.0,19718,29
51812,40.0,2.0,10.0,11.0,18.0,6.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,108.0,115.0,268,1
51826,41.0,4.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,60.0,63.0,82,1
51830,44.0,1.0,6.0,24.0,23.0,4.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,125.0,132.0,291,1
51843,36.0,2.0,10.0,7.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,73.0,76.0,120,1
51860,14.0,1.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,55,1
51874,98.0,729.0,7.0,9.0,13.0,11.0,2.0,27.0,8.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,33,934.0,967.0,2150,3
51888,14.0,154.0,3.0,17.0,18.0,5.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,16,235.0,251.0,620,1
51891,111.0,35.0,4.0,9.0,9.0,4.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,191.0,211.0,699,1
51901,6.0,5.0,6.0,3.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,31.0,62,1
51929,34.0,82.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3,138.0,141.0,851,1
51932,41.0,110.0,16.0,31.0,43.0,17.0,10.0,7.0,8.0,0.0,8.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,307.0,314.0,840,1
51946,99.0,59.0,11.0,23.0,20.0,13.0,4.0,5.0,21.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,16,281.0,297.0,979,2
51956,45.0,209.0,49.0,43.0,31.0,11.0,4.0,8.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,26,420.0,446.0,1371,2
51963,35.0,0.0,6.0,8.0,7.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,69.0,75.0,169,1
51977,134.0,15.0,14.0,20.0,71.0,14.0,6.0,10.0,9.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19,305.0,324.0,719,1
51980,871.0,0.0,554.0,475.0,185.0,167.0,201.0,80.0,100.0,24.0,85.0,34.0,17.0,10.0,16.0,10.0,13.0,13.0,6.0,4.0,14.0,7.0,2.0,2.0,4.0,3.0,8.0,1.0,6.0,2.0,1.0,0.0,82,2915.0,2997.0,9675,14
52009,427.0,709.0,244.0,328.0,509.0,178.0,97.0,82.0,105.0,7.0,21.0,19.0,8.0,7.0,12.0,9.0,10.0,2.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,3.0,5.0,5.0,7.0,2.0,3.0,0.0,118,2839.0,2957.0,10986,21
52012,148.0,6.0,99.0,109.0,43.0,64.0,27.0,29.0,26.0,7.0,13.0,10.0,30.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,5,637.0,642.0,2172,3
52026,19.0,3.0,4.0,5.0,7.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,48.0,131,1
52060,11.0,7.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.0,34.0,64,1
52074,79.0,3.0,13.0,43.0,14.0,12.0,5.0,7.0,12.0,2.0,0.0,2.0,103.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,299.0,306.0,905,2
52088,11.0,7.0,6.0,11.0,11.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,58.0,64.0,152,1
52091,24.0,2.0,1.0,6.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.0,49.0,109,1
52101,45.0,1.0,13.0,2.0,15.0,1.0,5.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,97.0,101.0,330,1
52115,32.0,2.0,7.0,4.0,12.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,71.0,73.0,150,1
52129,212.0,17.0,9.0,9.0,4.0,1.0,0.0,3.0,14.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,288.0,312.0,306,1
52132,12.0,41.0,4.0,10.0,4.0,5.0,5.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,97.0,101.0,500,1
52146,22.0,0.0,5.0,17.0,7.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66.0,71.0,236,1
52177,24.0,31.0,12.0,23.0,14.0,8.0,9.0,9.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.0,145.0,329,1
52180,78.0,97.0,49.0,35.0,25.0,8.0,3.0,8.0,4.0,2.0,3.0,1.0,1.0,18.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,343.0,353.0,746,3
52194,13.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,26.0,255,1
52218,312.0,11.0,75.0,165.0,49.0,39.0,36.0,33.0,22.0,5.0,8.0,3.0,10.0,1.0,8.0,2.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9,791.0,800.0,2137,4
52221,151.0,1.0,38.0,55.0,33.0,21.0,18.0,12.0,25.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,376.0,408.0,2087,3
52235,35.0,18.0,21.0,37.0,38.0,18.0,5.0,7.0,10.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,207.0,211.0,991,2
52249,12.0,11.0,1.0,5.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41.0,42.0,66,1
52252,28.0,3.0,9.0,13.0,9.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,77.0,80.0,110,1
52279,36.0,0.0,17.0,17.0,2.0,12.0,9.0,5.0,9.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,122.0,127.0,265,1
52283,15.0,75.0,20.0,9.0,9.0,8.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,158.0,174.0,643,1
52297,3.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,17.0,31,1
52307,3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,25.0,37,1
52310,17.0,7.0,5.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,39.0,44.0,103,1
52324,65.0,1.0,10.0,17.0,7.0,9.0,5.0,4.0,5.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,139.0,141.0,426,1
52338,12.0,240.0,10.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,267.0,271.0,560,1
52341,9.0,225.0,21.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,266.0,274.0,515,2
52372,2.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,27.0,100,1
52400,49.0,0.0,4.0,18.0,9.0,6.0,2.0,10.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,113.0,115.0,337,1
53014,15.0,5.0,9.0,20.0,39.0,3.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,105.0,109.0,446,1
53045,252.0,0.0,68.0,96.0,54.0,46.0,53.0,18.0,22.0,3.0,7.0,1.0,4.0,4.0,13.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,652.0,671.0,1757,3
53059,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40.0,43.0,73,1
53062,3.0,227.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,261.0,261.0,828,1
53089,43.0,95.0,30.0,78.0,35.0,23.0,11.0,19.0,6.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11,363.0,374.0,1565,3
53093,15.0,44.0,5.0,7.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,80.0,85.0,220,1
53103,82.0,0.0,19.0,25.0,33.0,12.0,15.0,7.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,213.0,220.0,883,1
53117,67.0,73.0,9.0,24.0,18.0,8.0,3.0,2.0,16.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16,231.0,247.0,1137,2
53120,138.0,86.0,26.0,49.0,9.0,27.0,13.0,7.0,19.0,1.0,7.0,1.0,2.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,400.0,420.0,1825,2
53134,66.0,183.0,18.0,54.0,53.0,14.0,20.0,20.0,41.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,18,492.0,510.0,1075,2
53148,12.0,297.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,322.0,327.0,1014,1
53179,127.0,15.0,37.0,80.0,24.0,24.0,15.0,13.0,16.0,1.0,2.0,5.0,18.0,1.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,8,400.0,408.0,1385,2
53182,17.0,6.0,1.0,3.0,5.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46.0,47.0,83,1
53196,87.0,47.0,18.0,31.0,32.0,18.0,11.0,6.0,5.0,3.0,4.0,2.0,19.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15,292.0,307.0,1090,3
53206,3.0,175.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6,191.0,197.0,756,2
53210,52.0,42.0,6.0,5.0,24.0,7.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10,154.0,164.0,448,1
53223,15.0,319.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,353.0,361.0,653,1
53237,22.0,3.0,4.0,2.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,43.0,47.0,80,1
53240,29.0,1.0,4.0,12.0,6.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,64.0,98,1
53254,137.0,1.0,33.0,51.0,12.0,17.0,13.0,10.0,11.0,6.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15,312.0,327.0,812,1
53271,2.0,51.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.0,60.0,208,1
53285,104.0,71.0,19.0,20.0,22.0,8.0,5.0,6.0,21.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,13,293.0,306.0,707,1
53299,13.0,2.0,8.0,17.0,39.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,91.0,95.0,285,1
53309,7.0,60.0,6.0,5.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,93.0,96.0,132,1
53312,7.0,1.0,4.0,12.0,7.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,40.0,40.0,74,1
