id,ГЕРБ-СДС,ИТН,БСП,ДПС,ДБ,МУТРИ ВЪН!,ВМРО,БНО,ВОЛЯ И НФСБ,ВЪЗР,не подкрепям никого,РЕПУБЛИКАНЦИ ЗА БГ,ДНК,АТАКА,АБВ,ВЪЗРАЖДАНЕ НА ОТЕЧЕСТВОТО,КОД,ГЛАС НАРОДЕН,Партия на ЗЕЛЕНИТЕ,"НИЕ, ГРАЖДАНИТЕ ",БПЛ,МИР,ЗАЕДНО,ОБЩЕСТВО,БСДД,ПРЯКА ДЕМОКРАЦИЯ,БНС,Граждани от Протеста,ПРАВОТО,БОГ,НАЦИЯ,независими,невалидни,total_valid,total,eligible_voters,n_stations
77400,100,48,32,1,13,7,13,10,4,2,5,1,3,2,2,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0,5,249.0,254.0,461,1
77428,6,0,3,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,66.0,67.0,309,2
77431,49,42,23,6,4,14,3,0,5,2,6,1,1,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,12,164.0,176.0,320,1
77462,129,57,57,91,1,9,15,10,80,5,5,10,0,2,0,2,1,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0.0,37,480.0,517.0,1207,2
77476,146,111,97,50,22,51,8,11,35,8,7,4,3,4,0,2,1,0,4,0,0,1,1,1,0,2,1,1,0,0,1,0.0,45,572.0,617.0,1457,2
77487,7,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,44.0,47.0,303,1
77493,38,17,34,44,6,2,7,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,10,159.0,169.0,238,1
77517,11,0,0,129,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,143.0,143.0,404,2
77520,31,1,8,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47.0,47.0,63,1
77548,174,111,200,142,10,24,12,17,13,10,10,3,3,3,2,8,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.0,14,748.0,762.0,1667,3
77565,20,5,11,3,0,4,45,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,95.0,95.0,169,1
77579,34,5,14,108,37,1,3,0,5,3,1,11,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,16,226.0,242.0,447,2
77582,126,1,4,24,1,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8,164.0,172.0,334,1
77596,102,5,6,528,0,1,2,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.0,28,652.0,680.0,949,2
78015,4,0,20,2,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.0,0,37.0,37.0,56,1
78029,320,333,215,131,46,42,22,48,45,30,19,6,7,5,6,2,1,3,1,1,0,0,1,3,3,1,0,1,1,0,1,0.0,24,1294.0,1318.0,3245,7
78032,129,9,42,1,0,1,2,2,1,0,1,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,3,196.0,199.0,418,1
78046,20,1,22,2,4,2,0,0,5,1,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,11,65.0,76.0,136,1
78056,47,25,20,35,1,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0,1,142.0,143.0,226,1
78063,6,9,8,1,3,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,35.0,36.0,54,1
78077,9,12,33,3,1,3,0,2,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,71.0,74.0,132,1
78080,302,251,167,0,44,37,15,35,32,29,18,4,6,5,4,3,0,3,2,0,1,2,1,0,1,2,2,0,1,3,0,0.0,31,970.0,1001.0,1903,3
78094,60,6,6,69,12,3,0,5,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,168.0,177.0,322,1
78104,101,89,150,70,7,16,16,6,18,4,6,2,2,2,1,12,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0.0,10,508.0,518.0,1194,3
78118,11,6,12,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35.0,35.0,41,1
78121,146,114,138,5,14,16,10,21,14,8,4,2,6,4,1,1,1,2,0,3,0,0,1,1,1,1,0,0,0,0,2,0.0,10,516.0,526.0,526,1
78135,34,16,47,7,6,3,13,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.0,4,134.0,138.0,259,1
78149,2,0,5,126,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,138.0,141.0,523,1
78152,39,12,60,1,2,3,2,3,3,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,135.0,142.0,348,1
78166,10,4,3,18,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,38.0,39.0,68,1
78171,71,68,50,2,1,14,57,6,11,5,4,0,1,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,14,297.0,311.0,728,2
78207,35,2,13,0,1,2,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,61.0,62.0,77,1
78210,46,30,27,2,7,7,7,2,10,4,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,151.0,158.0,255,1
78224,50,11,11,5,4,0,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0.0,4,93.0,97.0,187,1
78238,85,21,43,564,1,12,4,2,2,1,9,0,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,14,750.0,764.0,1264,2
78241,26,2,2,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37.0,37.0,66,1
78255,24,12,10,2,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3,57.0,60.0,107,1
78272,46,7,5,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,72.0,72.0,115,1
78297,13,1,3,29,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,53.0,55.0,88,1
78330,34,9,28,11,1,0,1,1,1,0,0,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,10,94.0,104.0,192,1
78344,76,5,20,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0.0,6,115.0,121.0,151,1
78358,16,5,4,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,34.0,35.0,44,1
78361,254,88,184,19,14,29,13,12,11,8,8,2,0,2,3,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0.0,33,652.0,685.0,1391,3
78375,26,4,12,9,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,57.0,60.0,124,1
78392,41,28,38,0,1,5,7,3,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,8,130.0,138.0,233,1
78402,7,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14.0,14.0,27,1
78416,15,6,12,1,1,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,43.0,44.0,98,1
78428,54,34,28,2,5,11,4,1,4,3,1,0,3,2,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0.0,4,159.0,163.0,283,1
78433,34,2,6,1,1,1,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,53.0,56.0,81,1
78450,37,27,13,150,1,1,0,2,2,1,5,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0.0,15,246.0,261.0,905,1
78464,158,40,13,119,8,5,0,8,5,0,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,380.0,389.0,596,1
78478,125,27,83,2,5,8,9,0,10,3,2,3,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0.0,13,286.0,299.0,705,1
78481,194,112,123,48,21,17,13,21,8,15,16,8,2,0,2,7,1,1,0,1,1,0,0,2,1,0,0,0,0,0,1,0.0,16,615.0,631.0,1236,2
78505,12,9,2,32,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,60.0,60.0,101,1
78519,459,36,89,251,11,15,165,10,10,2,7,3,2,2,4,1,1,0,1,2,0,0,0,1,1,1,0,2,0,0,0,0.0,34,1076.0,1110.0,2126,4
78553,20,1,7,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,34.0,38.0,46,1
78567,108,26,30,7,2,10,1,5,2,3,1,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,281.0,287.0,482,1
78570,175,85,88,0,22,18,5,10,11,31,6,3,3,5,1,3,0,0,0,0,1,1,1,0,3,0,1,1,0,0,0,0.0,11,474.0,485.0,889,2
78584,3,0,6,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,17.0,18.0,29,1
78611,16,3,5,1,8,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42.0,42.0,91,1
78625,31,5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42.0,42.0,42,1
78639,23,30,39,0,6,11,3,3,8,19,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,5,149.0,154.0,242,1
78642,7,0,3,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,53.0,53.0,279,1
78656,218,3,55,25,1,0,1,2,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,12,321.0,333.0,666,1
78669,55,21,21,4,6,2,2,4,6,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,126.0,127.0,221,1
80011,100,95,134,28,15,9,71,10,10,4,15,5,1,9,2,7,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0.0,15,526.0,541.0,1014,2
80025,75,9,35,12,4,0,1,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,3,149.0,152.0,257,1
80039,23,9,24,39,1,4,5,3,2,1,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,6,119.0,125.0,280,1
80073,18,2,8,1,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,38.0,42.0,60,1
80087,13,4,4,94,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,118.0,118.0,482,1
80090,189,32,74,222,5,2,1,12,5,5,6,0,2,1,2,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,27,579.0,606.0,1127,2
80100,32,1,5,1,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,45.0,45.0,67,1
80128,15,0,1,27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,45.0,50.0,184,1
80131,5,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,21.0,22.0,96,1
80145,1,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,55.0,57.0,217,1
80159,5,1,2,61,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,88.0,88.0,127,1
80162,88,69,202,1,5,5,3,8,4,5,0,0,0,1,3,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0.0,21,399.0,420.0,1611,2
80176,4,0,3,192,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,201.0,202.0,712,1
80203,106,23,28,38,1,6,0,5,3,1,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0.0,7,223.0,230.0,590,1
80217,36,45,73,2,11,17,5,9,4,6,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,5,221.0,226.0,475,1
80220,36,16,45,0,1,6,2,2,4,4,0,4,1,5,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,8,132.0,140.0,235,1
80279,8,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27.0,27.0,40,1
80282,39,17,29,0,8,6,17,5,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,129.0,133.0,221,1
80296,16,2,8,193,1,1,0,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,231.0,231.0,367,1
80306,29,21,50,1,1,7,2,0,14,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,132.0,138.0,267,1
80311,117,27,63,33,7,9,4,3,1,7,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,280.0,293.0,420,1
80323,280,125,162,18,18,21,16,15,12,7,10,5,1,4,4,4,0,2,1,0,2,1,0,0,1,0,2,0,0,0,0,0.0,18,711.0,729.0,1236,3
80340,15,3,7,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,32.0,32.0,56,1
80354,30,3,9,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,49.0,49.0,64,1
80368,19,2,10,6,0,0,2,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,49.0,51.0,70,1
80371,510,423,267,360,141,142,32,46,18,34,22,32,21,94,3,6,8,4,3,0,3,0,2,0,1,3,4,4,0,0,0,0.0,32,2183.0,2215.0,4301,6
80385,3,1,5,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,14.0,15.0,31,1
80399,218,156,47,485,40,17,8,12,7,5,24,23,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0.0,40,1049.0,1089.0,1781,2
80409,271,212,120,3,89,48,19,49,20,20,21,16,6,12,6,3,3,3,2,2,3,2,0,3,0,3,0,2,2,0,0,0.0,26,940.0,966.0,2041,4
80412,9,2,6,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3,23.0,26.0,39,1
80437,75,72,95,4,3,17,5,5,21,9,7,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,318.0,325.0,554,1
80443,61,6,26,1,3,5,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,109.0,111.0,168,1
80457,33,27,14,6,0,0,6,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,11,92.0,103.0,215,1
80460,91,117,86,10,22,23,63,25,12,11,5,5,3,3,0,8,3,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0.0,10,496.0,506.0,1137,2
80474,21,3,32,0,0,8,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,7,72.0,79.0,138,1
80488,19,6,3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,35.0,36.0,54,1
80491,167,90,54,0,8,36,7,14,6,11,8,5,3,4,2,0,3,1,1,5,0,0,0,0,0,0,1,0,1,0,0,0.0,11,427.0,438.0,906,2
80501,1508,1345,1079,172,261,235,130,117,119,127,71,45,24,26,13,20,3,6,3,11,3,9,2,4,7,12,7,2,5,13,3,0.0,112,5382.0,5494.0,12032,21
80529,102,33,30,1,0,4,13,2,7,5,4,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,4,212.0,216.0,345,1
80532,90,124,52,6,3,17,26,16,8,2,6,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,20,356.0,376.0,786,1
80546,25,6,8,85,0,6,2,0,2,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0,8,145.0,153.0,509,1
80552,66,10,9,1,0,1,0,0,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5,98.0,103.0,139,1
80563,24,1,7,267,4,1,2,2,5,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,8,319.0,327.0,687,1
80594,8,1,4,143,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,161.0,169.0,491,1
80618,17,1,4,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,36.0,40.0,59,1
80635,9,2,6,2,0,1,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28.0,28.0,41,1
80649,5,1,2,165,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,2,178.0,180.0,219,1
80652,43,3,5,1,0,1,1,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,60.0,62.0,74,1
80683,50,12,27,14,2,2,2,2,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,119.0,126.0,178,1
80697,35,25,81,10,1,7,7,2,0,4,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,180.0,183.0,371,1
80710,34,5,7,1,4,1,2,0,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,64.0,66.0,143,1
80724,7,0,13,1,10,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36.0,36.0,57,1
80738,194,3,4,95,1,2,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,11,307.0,318.0,569,1
80741,19,1,4,304,1,0,1,0,2,1,1,27,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,19,368.0,387.0,784,1
80755,20,2,12,0,0,1,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,44.0,46.0,123,1
80769,9,8,52,75,1,2,3,0,3,5,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,168.0,172.0,647,1
80772,90,0,6,23,2,3,0,0,2,0,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,10,134.0,144.0,414,1
80786,14,0,2,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,59.0,60.0,82,1
80793,69,18,72,90,7,5,5,4,15,1,1,0,1,0,1,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,21,298.0,319.0,942,2
80813,91,5,2,95,0,1,4,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,204.0,211.0,378,1
80827,21,2,13,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,44.0,46.0,69,1
80830,23,2,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,83.0,83.0,224,1
80861,368,63,76,10,8,9,46,7,14,11,8,4,4,4,1,2,0,0,4,0,2,0,0,0,4,0,0,0,1,0,0,0.0,35,646.0,681.0,1187,2
80892,15,4,9,32,0,2,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70.0,70.0,90,1
80902,120,54,67,3,12,17,11,1,5,9,3,2,2,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,16,311.0,327.0,504,2
80916,83,41,41,0,15,59,9,4,14,7,9,0,0,1,0,4,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0,5,291.0,296.0,527,1
80933,67,6,21,81,1,1,17,2,2,0,1,14,0,0,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0.0,12,222.0,234.0,364,1
80950,4,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,13.0,20.0,47,1
80964,3,0,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,54.0,55.0,359,1
80981,156,63,64,2,15,22,12,14,17,6,3,1,1,2,1,2,0,2,2,1,0,1,2,0,1,0,0,0,2,1,0,0.0,9,393.0,402.0,691,1
80995,20,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,27.0,28.0,94,1
81006,65,17,38,4,0,8,4,0,6,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,151.0,160.0,290,1
81013,378,78,41,1,21,13,18,11,5,5,2,0,1,1,3,0,1,1,0,1,0,0,1,1,0,1,1,0,5,0,0,0.0,21,590.0,611.0,905,2
81027,28,6,24,61,1,0,0,1,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,5,130.0,135.0,265,2
81030,20,29,35,4,4,11,17,2,3,5,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,5,142.0,147.0,296,1
81058,9,7,9,1,2,2,4,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42.0,42.0,93,1
81061,155,1,3,129,1,2,1,0,3,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,23,306.0,329.0,693,1
81075,19,4,21,117,0,1,5,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,172.0,178.0,371,1
81089,154,113,171,103,19,41,25,30,7,29,3,7,5,8,2,5,2,1,0,0,0,1,2,2,0,1,0,0,3,1,0,0.0,16,735.0,751.0,1269,2
81092,217,38,41,14,4,15,0,2,1,8,4,2,1,3,1,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,23,358.0,381.0,837,1
81102,167,5,19,35,0,8,0,0,17,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,257.0,266.0,528,1
81116,41,4,5,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,61.0,64.0,125,1
81121,13,3,6,1,3,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,33.0,35.0,57,1
81133,71,24,29,2,0,5,6,6,9,0,3,35,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,5,197.0,202.0,334,1
81147,11,1,2,131,0,0,3,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,153.0,159.0,405,1
81150,159,3,13,433,3,2,1,3,1,0,6,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,36,632.0,668.0,1379,2
81178,194,160,193,8,99,65,34,27,89,32,15,6,3,3,1,7,3,0,1,1,4,4,4,0,0,3,0,5,0,0,0,0.0,18,961.0,979.0,1791,2
81181,4,0,7,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,18.0,18.0,40,1
81195,17,4,10,43,0,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,84.0,86.0,229,1
81205,3,0,2,32,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,39.0,39.0,306,1
81219,22,12,17,1,0,1,4,0,8,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,73.0,75.0,157,1
81222,15,2,2,237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,257.0,259.0,640,1
81236,34,8,24,272,4,2,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17,350.0,367.0,970,3
81247,39,14,17,12,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,89.0,96.0,176,1
81253,93,30,16,0,10,4,2,0,3,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,3,166.0,169.0,244,1
81270,84,12,8,24,0,1,5,0,4,2,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,9,155.0,164.0,411,1
81284,11,4,12,6,0,1,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4,46.0,50.0,113,1
81308,10,7,18,0,2,3,1,1,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,50.0,51.0,73,1
81325,3,0,16,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,26.0,27.0,37,1
