person,personLabel,personDescription,dateOfBirth,placeOfBirth,placeOfBirthLabel,placeOfBirthLocation,dateOfDeath,placeOfDeath,placeOfDeathLabel,placeOfDeathLocation
http://www.wikidata.org/entity/Q1370624,Q1370624,,1918-05-04,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2000-01-13,http://www.wikidata.org/entity/Q64,Берлин,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q1313717,Q1313717,,1921-03-21,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1970-03-20,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q1305861,Q1305861,,1948-03-20,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2011-04-17,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q1287146,Манолис Анагностакис,,1925-03-10,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2005-06-23,http://www.wikidata.org/entity/Q1524,Атина,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q1283669,Порфирий Газки,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q47492,Газа,Point(34.45 31.516666666)
http://www.wikidata.org/entity/Q1272712,Расим Хашмет Акал,,1880-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1918-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q1160277,Даниел Карасо,,1905-12-16,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2009-05-17,http://www.wikidata.org/entity/Q48958,Ньой сюр Сен,Point(2.2675 48.887222222)
http://www.wikidata.org/entity/Q984219,Халил Рифат паша,велик везир,1827-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1901-01-01,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q983688,Димитър Кидонис,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q34374,Крит,Point(24.893333333 35.309722222)
http://www.wikidata.org/entity/Q964738,Петър Патриций,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q16869,Константинопол,Point(28.976018 41.01224)
http://www.wikidata.org/entity/Q944219,Хасан Тахсин,османски журналист,1888-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1919-05-15,http://www.wikidata.org/entity/Q35997,Измир,Point(27.13838 38.41273)
http://www.wikidata.org/entity/Q935496,Авундий Комски,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q1308,Комо,Point(9.086138888 45.81025)
http://www.wikidata.org/entity/Q884910,Кандидиан,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q209349,Никомедия,Point(29.9175 40.7625)
http://www.wikidata.org/entity/Q744257,Емилиос Рядис,,1885-05-13,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1935-07-17,http://www.wikidata.org/entity/Q17151,Солун,Point(22.935555555 40.640277777)
http://www.wikidata.org/entity/Q726005,Q726005,,1909-01-10,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1994-05-30,http://www.wikidata.org/entity/Q3711,Белград,Point(20.466666666 44.816666666)
http://www.wikidata.org/entity/Q719056,Исидор I Вухирас,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q16869,Константинопол,Point(28.976018 41.01224)
http://www.wikidata.org/entity/Q706747,Емануил Карасо,,1862-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1934-01-01,http://www.wikidata.org/entity/Q546,Триест,Point(13.770277777 45.650277777)
http://www.wikidata.org/entity/Q664549,Джахит Арф,,1910-10-11,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),1997-12-26,http://www.wikidata.org/entity/Q406,Истанбул,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q639141,Соломон Арух,,1923-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2009-04-26,http://www.wikidata.org/entity/Q33935,Тел Авив,Point(34.78 32.08)
http://www.wikidata.org/entity/Q625756,Деметрий Монфератски,,,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),,http://www.wikidata.org/entity/Q80563,Амалфи,Point(14.602777777 40.633333333)
http://www.wikidata.org/entity/Q571476,Q571476,,1923-12-29,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2012-10-01,http://www.wikidata.org/entity/Q220,Рим,Point(12.482777777 41.893055555)
http://www.wikidata.org/entity/Q560099,Седат Алп,,1913-01-01,http://www.wikidata.org/entity/Q17151,Солун,Point(22.930833333 40.643611111),2006-10-09,http://www.wikidata.org/entity/Q3640,Анкара,Point(32.85 39.93)
