id,ГЕРБ-СДС,ДПС,ПП/ДБ,ВЪЗР,БСП,ИТН,ВЕЛИЧИЕ,не подкрепям никого,МЕЧ,ВМРО БНД,СИНЯ БЪЛГАРИЯ,СОЛИДАРНА БГ,ЦЕНТЪР,ЗЕЛЕНИТЕ,Кузман Илиев (нез.),ЛЕВИЦАТА,БВ,ЗЕЛЕНО ДВИЖЕНИЕ,ГЛАС НАРОДЕН,ПРЯКА ДЕМОКРАЦИЯ,НИЕ ИДВАМЕ,НИЕ ГРАЖДАНИТЕ,ЕДИНЕНИЕ,БЪЛГАРСКИ ГЛАСЪ,ГРАЖДАНСКИ БЛОК,КОАЛИЦИЯ НА РОЗАТА,ОБЩЕСТВО ЗА НОВА БГ,БНС-НД,ЗА ВЕЛИКА БЪЛГАРИЯ,НП ИСИ,БНО,БСДД,невалидни,total_valid,total,eligible_voters,n_stations
44294,51.0,183.0,5.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10,255.0,265.0,805,2
44313,37.0,25.0,7.0,8.0,30.0,2.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,124.0,134.0,254,1
44327,652.0,195.0,128.0,166.0,125.0,143.0,41.0,49.0,40.0,21.0,12.0,16.0,14.0,13.0,3.0,1.0,4.0,5.0,4.0,4.0,5.0,6.0,6.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,145,1664.0,1809.0,7696,12
44330,21.0,39.0,4.0,15.0,6.0,2.0,2.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,107.0,110.0,241,1
44344,4.0,94.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,104.0,110.0,238,1
44358,41.0,395.0,10.0,6.0,5.0,4.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,485.0,507.0,1000,3
44389,10.0,42.0,3.0,11.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8,89.0,97.0,166,1
44402,126.0,58.0,36.0,12.0,38.0,51.0,4.0,10.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,8,364.0,372.0,855,4
44416,73.0,412.0,8.0,3.0,6.0,4.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,526.0,554.0,1342,2
44425,22.0,0.0,25.0,19.0,8.0,16.0,4.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,114.0,120.0,190,2
44433,14.0,6.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,34.0,36.0,71,1
44447,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,12.0,12.0,18,1
44464,1.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,15.0,24,1
44478,81.0,36.0,39.0,52.0,100.0,24.0,19.0,12.0,11.0,6.0,5.0,2.0,1.0,8.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,407.0,423.0,1626,3
44481,19.0,1.0,4.0,25.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,62.0,65.0,200,1
44495,10.0,214.0,6.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,15,254.0,269.0,475,1
44505,30.0,3.0,5.0,8.0,6.0,2.0,0.0,2.0,9.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,74.0,86.0,299,1
44519,127.0,27.0,4.0,16.0,27.0,9.0,1.0,3.0,19.0,4.0,4.0,1.0,1.0,2.0,2.0,21.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,35,279.0,314.0,1168,3
44522,67.0,5.0,12.0,24.0,9.0,10.0,3.0,5.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,152.0,157.0,567,1
44536,12.0,8.0,2.0,9.0,8.0,9.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,60.0,62.0,120,1
44540,12.0,44.0,6.0,10.0,4.0,3.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,91.0,95.0,336,1
44553,23.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,34.0,44,1
44570,1462.0,68.0,107.0,195.0,140.0,120.0,47.0,57.0,53.0,9.0,7.0,9.0,12.0,14.0,4.0,12.0,4.0,7.0,20.0,2.0,5.0,1.0,8.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,2.0,140,2376.0,2516.0,5954,11
44584,2.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,35.0,100,1
44598,2.0,109.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,121.0,126.0,231,1
44608,6.0,131.0,4.0,5.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,158.0,164.0,370,1
44642,184.0,15.0,19.0,13.0,14.0,53.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,321.0,341.0,1489,1
44656,90.0,2.0,17.0,26.0,9.0,14.0,4.0,9.0,6.0,2.0,3.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,195.0,199.0,627,1
44666,32.0,1.0,5.0,3.0,14.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,67.0,70.0,133,1
44687,12.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,30.0,41,1
44690,70.0,277.0,14.0,17.0,28.0,10.0,5.0,7.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,441.0,456.0,1126,3
44700,5.0,134.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,153.0,160.0,427,1
44714,14.0,18.0,4.0,7.0,12.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,68.0,73.0,382,1
44728,12.0,19.0,3.0,10.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,53.0,56.0,91,1
44745,37.0,18.0,4.0,20.0,15.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,124.0,139.0,231,1
44759,49.0,19.0,3.0,11.0,7.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,105.0,112.0,157,1
44762,2.0,139.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,144.0,144.0,162,1
44776,5.0,1.0,3.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20.0,20,1
44793,586.0,79.0,195.0,363.0,180.0,133.0,88.0,83.0,53.0,58.0,15.0,14.0,16.0,21.0,7.0,5.0,12.0,5.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,45,1941.0,1986.0,6853,10
44803,3.0,190.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,207.0,216.0,416,1
44817,28.0,1.0,3.0,11.0,4.0,10.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,72.0,80.0,139,1
44820,8.0,324.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,337.0,337.0,704,1
44848,90.0,25.0,6.0,14.0,28.0,8.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,186.0,201.0,543,1
44851,13.0,1.0,6.0,7.0,3.0,4.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.0,49.0,89,1
44865,23.0,175.0,21.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,233.0,235.0,579,1
44879,42.0,49.0,7.0,10.0,4.0,7.0,3.0,3.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,140.0,144.0,330,1
44882,10.0,136.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,154.0,163.0,352,1
44896,3.0,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,50.0,50,1
44937,82.0,160.0,10.0,5.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,276.0,288.0,554,2
46036,67.0,46.0,2.0,11.0,9.0,3.0,0.0,2.0,3.0,0.0,12.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,166.0,177.0,488,1
46045,250.0,1280.0,90.0,103.0,114.0,60.0,42.0,93.0,30.0,6.0,5.0,6.0,6.0,9.0,0.0,3.0,0.0,27.0,6.0,1.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,59,2155.0,2214.0,5116,13
46053,27.0,2.0,19.0,41.0,25.0,11.0,16.0,9.0,3.0,5.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4,172.0,176.0,816,2
46067,32.0,0.0,5.0,15.0,14.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5,92.0,97.0,213,1
46070,5.0,118.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6,136.0,142.0,213,1
46084,19.0,169.0,22.0,40.0,15.0,4.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,290.0,299.0,540,2
46098,59.0,1.0,10.0,27.0,10.0,8.0,8.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,136.0,138.0,374,1
46108,8.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22.0,24.0,35,1
46111,14.0,10.0,6.0,13.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.0,60.0,182,1
46125,15.0,59.0,3.0,5.0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,16,107.0,123.0,992,1
46190,19.0,97.0,14.0,22.0,12.0,5.0,2.0,6.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,193.0,211.0,532,1
46214,12.0,208.0,7.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,243.0,249.0,567,2
46228,12.0,107.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,128.0,131.0,194,1
46231,12.0,2.0,2.0,11.0,10.0,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,52.0,60.0,133,1
46245,23.0,33.0,4.0,13.0,48.0,5.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,147.0,159.0,298,2
46262,19.0,3.0,4.0,8.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,50.0,51.0,84,1
46276,73.0,4.0,4.0,14.0,9.0,0.0,2.0,7.0,0.0,2.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,130.0,135.0,311,1
46286,7.0,0.0,7.0,4.0,16.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,42.0,44.0,85,1
46293,183.0,20.0,11.0,36.0,15.0,7.0,12.0,5.0,12.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,315.0,332.0,814,2
46303,15.0,4.0,5.0,9.0,8.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,56.0,59.0,179,1
46317,3.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,14.0,32,1
46320,8.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,31.0,35,1
46348,7.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20.0,48,1
46351,11.0,14.0,2.0,8.0,22.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,60.0,67.0,128,1
46396,13.0,190.0,3.0,12.0,6.0,5.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,239.0,254.0,530,1
46406,32.0,12.0,9.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,65.0,72.0,156,1
46417,45.0,3.0,21.0,29.0,18.0,19.0,12.0,7.0,6.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,173.0,181.0,448,1
46437,6.0,2.0,0.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,26.0,27.0,49,1
46440,12.0,165.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,186.0,189.0,366,1
46454,21.0,1.0,3.0,1.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,41.0,83,1
46471,3.0,47.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,53.0,98,1
46509,11.0,4.0,5.0,12.0,7.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,49.0,51.0,114,1
46532,23.0,37.0,9.0,21.0,4.0,6.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,116.0,122.0,261,1
46543,23.0,1.0,2.0,17.0,5.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58.0,59.0,94,1
46557,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,12.0,33,1
46560,103.0,76.0,2.0,9.0,3.0,4.0,1.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,217.0,227.0,756,1
46574,175.0,2.0,21.0,18.0,11.0,5.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8,262.0,270.0,485,1
46588,6.0,0.0,2.0,7.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,30.0,57,1
46591,24.0,1.0,2.0,8.0,15.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,66.0,69.0,185,1
46601,2.0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,59.0,133,1
46646,106.0,76.0,1.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,198.0,210.0,519,1
46658,44.0,1.0,3.0,7.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,73.0,79.0,148,1
46663,106.0,25.0,33.0,58.0,43.0,20.0,10.0,15.0,13.0,5.0,4.0,4.0,1.0,3.0,1.0,15.0,6.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,12,376.0,388.0,1739,4
46680,3.0,121.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,133.0,135.0,228,1
