id,ГЕРБ-СДС,ИТН,БСП,ДБ,ДПС,МУТРИ ВЪН!,"ВМРО, ВОЛЯ И НФСБ",ВЪЗР,БЪЛГАРСКО ЛЯТО,не подкрепям никого,АТАКА,ЛЯВ СЪЮЗ,РЕПУБЛИКАНЦИ ЗА БГ,НОД,БНС,ГЛАС НАРОДЕН,СВОБОДА,БТР,МИР,ЗАЕДНО,Партия на ЗЕЛЕНИТЕ,ПРЯКА ДЕМОКРАЦИЯ,БРИГАДА,ПОДЕМ,независими,невалидни,total_valid,total,eligible_voters,n_stations
70130,38,26,26,5,1,7,2,0,2,1.0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,112.0,114.0,192.0,1
70158,58,13,34,0,26,5,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,138.0,141.0,235.0,1
70175,617,317,157,46,255,74,69,29,8,9.0,5,3,4,1,4,1,4,3,4,0,0,3,2,2,0.0,0.0,1617.0,1617.0,4052.0,6
70189,2,2,0,2,2,1,11,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,22.0,21.0,1
70202,56,32,11,16,2,28,3,8,2,5.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,2.0,166.0,168.0,209.0,1
70220,135,53,45,6,3,11,9,4,1,0.0,3,2,0,0,0,0,3,2,0,0,1,0,1,0,0.0,0.0,279.0,279.0,543.0,1
70233,16,20,32,2,22,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,102.0,104.0,174.0,1
70247,208,182,138,29,183,24,11,19,3,5.0,5,3,1,0,1,0,2,4,1,1,0,1,1,0,0.0,0.0,822.0,822.0,2760.0,4
70250,51,35,27,9,84,9,1,9,0,0.0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,231.0,231.0,394.0,1
70278,17,5,5,1,12,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,41.0,42.0,73.0,1
70281,33,25,55,14,52,6,0,6,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,195.0,195.0,550.0,1
70295,109,135,174,23,54,27,13,8,11,6.0,1,4,3,0,2,2,3,3,1,0,1,1,2,0,0.0,4.0,583.0,587.0,1637.0,5
70319,3,1,2,0,74,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,80.0,81.0,168.0,1
70322,9,14,7,1,2,1,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,38.0,38.0,57.0,1
70336,55,4,9,2,288,5,0,0,4,1.0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,376.0,376.0,793.0,1
70353,19,11,17,1,1,2,3,0,3,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,60.0,65.0,111.0,1
70384,15,6,4,12,205,8,0,4,0,8.0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,267.0,267.0,552.0,1
70398,27,1,2,0,104,2,0,1,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0,142.0,142.0,342.0,1
70408,28,30,81,1,10,4,1,0,0,1.0,0,3,0,0,3,0,1,1,1,0,0,2,0,0,0.0,0.0,167.0,167.0,531.0,1
70411,5,1,8,1,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,19.0,22.0,1
70456,64,30,24,6,1,5,6,1,5,0.0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,6.0,145.0,151.0,235.0,1
70473,99,50,35,14,2,8,3,7,2,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.0,5.0,225.0,230.0,347.0,1
70487,163,62,74,4,1,20,4,4,4,2.0,0,0,2,0,0,0,3,2,1,0,1,1,0,0,0.0,0.0,348.0,348.0,675.0,1
70490,123,47,21,11,0,8,3,6,2,3.0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,10.0,229.0,239.0,334.0,1
70500,72,4,12,1,8,2,3,2,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,107.0,109.0,161.0,1
70514,97,15,7,1,277,4,0,1,2,0.0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0.0,5.0,411.0,416.0,1004.0,2
70528,488,594,260,140,6,89,41,90,53,17.0,8,11,8,0,4,5,3,5,1,4,2,1,1,4,0.0,2.0,1835.0,1837.0,4717.0,9
70531,16,7,6,3,1,3,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,40.0,62.0,1
70545,21,5,15,1,67,5,1,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,121.0,121.0,324.0,1
70559,4,1,4,0,75,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,86.0,86.0,420.0,1
70562,8,6,13,4,8,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,45.0,46.0,60.0,1
70576,12,11,17,5,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,49.0,49.0,88.0,1
70586,50,99,91,17,2,21,20,14,10,5.0,0,2,2,1,1,0,1,1,0,0,1,1,0,0,0.0,0.0,339.0,339.0,1042.0,2
70593,17,11,18,3,0,1,0,0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,54.0,57.0,81.0,1
70617,46,4,8,2,9,1,4,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,77.0,80.0,238.0,1
70634,3,4,7,4,5,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,43.0,1
70648,82,65,94,21,1667,7,1,0,27,8.0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0.0,3.0,1978.0,1981.0,3133.0,5
70651,0,2,2,0,351,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,357.0,357.0,616.0,1
70665,12,2,3,1,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,21.0,21.0,24.0,1
70682,13,7,5,2,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,30.0,32.0,39.0,1
70723,308,325,243,41,15,33,18,19,18,10.0,8,3,1,0,2,3,4,0,2,2,0,4,2,0,0.0,0.0,1061.0,1061.0,2470.0,6
70771,4,5,3,1,57,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,73.0,75.0,97.0,1
70785,3,1,3,0,16,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,24.0,25.0,52.0,1
70799,11,7,7,3,1,0,2,2,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,36.0,36.0,77.0,1
70809,3,2,1,0,60,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,66.0,67.0,250.0,1
70812,48,9,32,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,91.0,92.0,200.0,1
70860,33,48,27,32,182,14,3,3,3,3.0,2,0,0,0,1,0,0,0,0,1,0,2,1,0,0.0,0.0,355.0,355.0,2061.0,2
72028,25,15,10,11,0,3,1,4,4,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,77.0,80.0,100.0,1
72031,11,5,9,5,1,4,0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,37.0,37.0,50.0,1
72045,42,26,20,4,2,15,1,2,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.0,115.0,120.0,230.0,1
72059,26,8,5,5,0,5,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,51.0,55.0,57.0,1
72062,9,13,4,0,59,0,0,0,0,1.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,8.0,89.0,97.0,178.0,1
72076,18,11,17,5,2,6,2,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,63.0,67.0,135.0,1
72080,5,4,21,0,0,1,5,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2.0,39.0,41.0,68.0,1
72093,46,30,55,5,0,8,2,3,2,2.0,0,3,12,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,170.0,170.0,413.0,1
72103,16,18,12,2,156,9,0,2,1,1.0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,223.0,223.0,575.0,1
72117,32,15,28,3,1,7,7,2,1,3.0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,10.0,104.0,114.0,213.0,1
72134,3,10,2,0,40,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55.0,55.0,115.0,1
72148,4,3,1,0,60,5,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,75.0,75.0,229.0,1
72151,53,55,25,15,0,9,5,10,2,1.0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,179.0,179.0,414.0,1
72165,525,324,381,93,27,49,19,46,32,20.0,15,3,3,1,5,3,4,4,3,0,1,3,3,0,0.0,0.0,1564.0,1564.0,4779.0,7
72182,22,5,1,1,193,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,225.0,225.0,447.0,1
72196,19,8,10,0,176,1,2,3,0,0.0,3,2,0,0,0,0,0,0,3,0,0,0,1,0,0.0,0.0,228.0,228.0,755.0,1
72206,148,91,63,11,3,14,25,4,3,1.0,4,0,2,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,373.0,373.0,708.0,2
72211,2,2,2,0,77,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,86.0,86.0,485.0,1
72223,319,187,120,24,4,33,44,11,17,9.0,2,1,2,7,5,1,1,0,1,1,1,3,1,0,0.0,0.0,794.0,794.0,1790.0,3
72240,106,105,162,10,5,36,12,12,2,7.0,5,1,0,1,4,0,3,1,1,0,0,2,0,0,0.0,0.0,475.0,475.0,1244.0,3
72254,17,2,2,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,24.0,25.0,38.0,1
72268,12,21,10,3,83,1,2,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,135.0,135.0,383.0,1
72271,604,442,325,97,126,43,48,54,21,19.0,8,5,0,3,3,3,4,2,2,4,0,3,1,0,0.0,0.0,1817.0,1817.0,5949.0,7
72285,8,4,1,73,37,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,125.0,125.0,442.0,1
72299,24,2,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,33.0,36.0,58.0,1
72309,28,29,42,23,0,4,3,4,0,6.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,141.0,148.0,262.0,1
72337,55,14,17,4,24,3,4,1,0,1.0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0.0,7.0,129.0,136.0,171.0,2
72343,949,902,577,204,57,178,115,76,53,38.0,27,5,2,2,4,6,2,4,6,1,4,3,2,4,0.0,0.0,3221.0,3221.0,8389.0,15
72357,41,94,81,16,39,25,28,7,2,2.0,2,3,1,0,0,0,0,4,0,1,0,1,0,0,0.0,0.0,347.0,347.0,1690.0,2
72374,49,3,15,2,0,0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,72.0,77.0,134.0,1
72391,23,8,9,2,4,3,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,5.0,50.0,55.0,102.0,1
72401,26,11,6,134,146,3,7,0,0,3.0,0,2,7,0,0,1,2,0,4,0,0,4,0,0,0.0,0.0,356.0,356.0,1442.0,1
72429,2,0,1,0,23,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,28.0,28.0,268.0,1
72432,40,39,28,7,6,7,0,0,6,3.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,3.0,141.0,144.0,283.0,1
72463,97,40,35,13,79,2,13,2,0,6.0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,293.0,293.0,1021.0,2
72477,17,8,13,3,1,3,2,0,0,0.0,0,1,6,0,0,0,0,1,0,0,0,0,1,0,0.0,2.0,56.0,58.0,99.0,1
72480,130,32,42,5,172,7,2,0,4,0.0,4,1,0,0,0,0,0,1,1,0,0,2,1,0,0.0,0.0,404.0,404.0,985.0,1
72494,6,2,2,0,2,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.0,17.0,47.0,1
72504,49,20,34,10,6,3,5,1,0,1.0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,136.0,136.0,398.0,1
72518,34,8,24,2,0,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,71.0,72.0,88.0,1
72521,182,10,12,3,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,209.0,209.0,291.0,1
72549,166,24,29,6,462,7,1,2,1,3.0,5,0,0,0,1,1,6,3,2,1,0,3,0,0,0.0,0.0,723.0,723.0,2858.0,3
72552,36,28,15,2,8,3,7,1,2,1.0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0.0,0.0,107.0,107.0,332.0,1
72566,34,34,25,10,1,2,76,0,1,2.0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0.0,10.0,190.0,200.0,273.0,1
72578,123,6,5,0,328,4,1,0,0,0.0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.0,2.0,470.0,472.0,1127.0,2
72607,17,9,7,3,3,2,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.0,42.0,51.0,1
72610,7,3,2,1,187,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,201.0,201.0,518.0,1
72624,6045,7894,4508,3234,831,1663,1198,1205,445,355.0,134,140,69,111,39,88,27,49,22,34,29,41,22,0,0.0,21.0,28183.0,28204.0,81493.0,129
72638,6,2,20,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,29.0,30.0,40.0,1
72655,80,55,35,16,35,7,3,5,7,4.0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,252.0,252.0,657.0,1
72693,27,12,4,2,1,2,1,0,10,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,62.0,64.0,160.0,1
72709,263,371,141,117,31,58,44,34,15,17.0,9,2,3,3,0,1,2,1,2,2,1,0,2,0,0.0,0.0,1119.0,1119.0,2515.0,5
72713,38,18,13,9,0,3,1,2,1,0.0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,90.0,90.0,181.0,1
72727,183,19,11,7,184,3,4,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,7.0,416.0,423.0,845.0,2
72730,3,0,2,3,32,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,42.0,45.0,154.0,1
72744,123,77,12,13,5,25,10,3,2,0.0,2,1,0,2,1,0,1,0,1,1,0,0,0,1,0.0,0.0,280.0,280.0,607.0,1
72758,25,5,14,2,0,13,3,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,64.0,66.0,102.0,1
72761,411,551,411,122,193,97,30,51,11,18.0,15,7,6,0,2,3,6,3,0,2,1,3,4,0,0.0,0.0,1947.0,1947.0,4698.0,8
72775,33,34,26,16,1,11,2,3,2,0.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0.0,7.0,140.0,147.0,264.0,1
72789,210,127,121,23,243,25,39,12,9,5.0,3,2,0,0,2,0,4,0,0,0,0,1,0,0,0.0,0.0,826.0,826.0,2251.0,4
72792,4,1,1,1,89,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,98.0,98.0,447.0,1
72816,139,115,66,21,34,19,40,8,1,2.0,6,0,2,6,4,0,8,0,0,2,0,4,1,0,0.0,0.0,478.0,478.0,2243.0,3
72824,35,12,21,3,2,20,3,2,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,99.0,101.0,163.0,1
72833,24,2,2,1,18,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,50.0,52.0,219.0,1
72850,74,22,28,3,2,6,6,3,1,2.0,0,0,52,0,0,0,1,2,0,0,0,0,1,0,0.0,0.0,203.0,203.0,407.0,1
72864,21,5,20,4,433,0,0,0,1,6.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,494.0,494.0,811.0,2
72881,38,46,20,21,1,12,2,3,2,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,149.0,149.0,373.0,1
72895,18,4,3,3,142,0,0,1,3,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,178.0,178.0,342.0,1
72919,29,7,13,11,7,7,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,77.0,80.0,129.0,1
72922,5,4,1,1,11,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0,26.0,28.0,1
72940,63,67,30,8,52,8,7,3,1,1.0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,3.0,246.0,249.0,636.0,2
72953,160,20,24,5,110,11,1,3,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,337.0,337.0,593.0,1
72970,14,20,30,1,28,5,2,5,3,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,112.0,117.0,219.0,1
73002,93,17,23,7,70,4,0,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,225.0,225.0,657.0,1
73016,27,25,68,4,2,7,0,10,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,147.0,156.0,292.0,1
73033,38,7,2,5,7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,60.0,60.0,101.0,1
73047,27,15,59,1,2,4,8,0,0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,3.0,120.0,123.0,189.0,1
73050,6,4,1,107,8,0,5,0,0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.0,0.0,136.0,136.0,136.0,1
73078,20,14,10,1,241,1,1,0,0,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,296.0,296.0,672.0,1
73081,70,50,73,16,1,5,3,7,3,3.0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,0.0,0.0,238.0,238.0,1072.0,2
73095,7,5,10,0,1,1,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,26.0,27.0,88.0,1
73105,52,88,67,17,50,7,0,1,1,2.0,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0.0,0.0,292.0,292.0,569.0,1
73119,19,90,35,1,1,40,1,0,1,0.0,1,0,0,0,0,2,3,0,1,0,0,2,0,0,0.0,0.0,197.0,197.0,575.0,1
73122,90,66,26,17,8,14,4,7,2,5.0,2,1,0,0,1,0,0,1,2,0,0,0,0,1,0.0,0.0,247.0,247.0,680.0,1
73136,14,5,3,1,253,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,277.0,277.0,785.0,2
73147,2,1,1,0,14,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,19.0,24.0,1
73167,30,6,4,4,3,1,2,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.0,53.0,75.0,1
73170,48,45,19,12,42,8,13,1,0,3.0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.0,0.0,196.0,196.0,667.0,1
73198,1864,1999,1130,818,99,466,283,344,175,100.0,39,24,16,18,15,11,6,15,6,5,10,7,6,5,0.0,3.0,7461.0,7464.0,19138.0,39
73208,37,20,18,2,1,2,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,9.0,84.0,93.0,168.0,1
73211,121,17,96,3,39,11,6,1,4,4.0,1,0,0,0,2,0,1,0,1,0,0,0,1,1,0.0,0.0,309.0,309.0,1070.0,2
73225,15,31,28,4,24,30,6,3,3,1.0,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,152.0,152.0,372.0,1
73242,345,414,186,111,16,70,19,43,26,29.0,10,7,2,1,7,2,1,3,0,4,3,2,2,0,0.0,0.0,1303.0,1303.0,3264.0,4
73256,233,325,211,59,58,60,39,26,31,18.0,4,5,3,6,3,2,2,3,8,1,3,1,1,0,0.0,0.0,1102.0,1102.0,2565.0,4
73262,6,5,4,1,72,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.0,90.0,103.0,154.0,1
73273,262,170,164,25,11,42,62,10,9,24.0,10,4,7,8,0,1,0,2,1,0,2,5,3,0,0.0,3.0,822.0,825.0,2147.0,6
73287,64,3,6,1,534,4,0,0,0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,617.0,617.0,1497.0,2
73290,23,17,9,4,1,3,1,3,2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,3.0,65.0,68.0,125.0,1
73300,14,10,9,4,0,3,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,43.0,44.0,66.0,1
73314,31,30,27,2,1,5,2,2,3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,104.0,104.0,332.0,1
73328,25,6,8,1,0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.0,46.0,57.0,116.0,1
73345,59,33,54,5,2,8,97,5,4,2.0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0.0,0.0,276.0,276.0,488.0,1
73359,310,383,144,50,26,52,31,26,11,10.0,6,2,1,41,2,1,1,0,5,1,0,3,2,1,0.0,0.0,1109.0,1109.0,3664.0,7
73362,98,59,100,8,78,20,3,4,3,6.0,6,1,1,0,4,0,2,3,0,0,0,2,1,0,0.0,0.0,399.0,399.0,1217.0,2
73376,6,8,37,2,8,4,0,0,0,0.0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0,1.0,69.0,70.0,200.0,1
73388,77,39,34,8,1,4,7,6,0,5.0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,10.0,186.0,196.0,310.0,1
73393,104,30,20,8,7,8,21,6,1,3.0,2,0,0,0,0,0,4,0,2,1,0,0,1,0,0.0,0.0,218.0,218.0,438.0,1
73403,745,904,448,273,42,233,142,145,67,45.0,18,9,9,5,10,1,4,3,1,2,7,6,2,0,0.0,4.0,3121.0,3125.0,8273.0,13
73417,39,13,14,2,1,5,2,2,1,1.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,83.0,85.0,152.0,1
73420,105,56,55,14,18,12,10,4,4,2.0,1,0,0,0,1,0,1,2,1,0,0,1,0,1,0.0,0.0,288.0,288.0,1005.0,2
73434,12,9,4,1,1,2,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,34.0,35.0,66.0,1
73451,41,55,36,17,1,14,18,3,0,4.0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,1.0,192.0,193.0,293.0,1
73479,41,7,15,1,1,0,2,1,4,1.0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0.0,2.0,77.0,79.0,114.0,1
73482,5,4,10,2,2,2,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,27.0,28.0,35.0,1
73496,562,887,474,161,892,121,125,102,27,31.0,23,16,1,0,13,1,7,3,2,6,5,1,4,8,0.0,5.0,3472.0,3477.0,8300.0,12
73506,31,25,24,3,4,1,10,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,102.0,106.0,177.0,1
73519,40,32,8,12,150,1,0,0,1,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0.0,247.0,247.0,726.0,1
73523,39,48,23,1,1,11,18,1,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1.0,144.0,145.0,241.0,1
73537,38,6,7,2,212,5,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,271.0,271.0,800.0,1
73540,50,75,67,8,58,8,7,5,9,1.0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0.0,0.0,295.0,295.0,1060.0,2
73554,79,7,4,0,304,3,0,1,0,1.0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0.0,0.0,404.0,404.0,918.0,1
73571,45,94,54,12,9,41,13,11,4,2.0,2,0,0,0,0,2,2,0,2,3,0,2,1,0,0.0,0.0,299.0,299.0,924.0,2
73585,20,14,17,2,14,5,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,74.0,77.0,169.0,1
73599,11,10,4,0,59,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,86.0,86.0,124.0,1
73609,4,8,6,1,6,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,27.0,27.0,54.0,1
73612,18,15,17,6,2,2,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,63.0,64.0,117.0,1
73626,3427,3192,2115,997,1618,519,403,348,231,164.0,59,31,55,15,21,9,13,15,7,16,10,18,9,0,0.0,1.0,13292.0,13293.0,35797.0,49
73643,353,178,99,16,125,35,12,11,7,15.0,4,0,21,3,2,0,8,1,0,1,0,2,0,0,0.0,0.0,893.0,893.0,1895.0,3
73657,19,10,27,2,1,5,1,1,0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,3.0,69.0,72.0,129.0,1
73660,135,85,96,14,35,58,7,2,22,2.0,1,0,6,0,2,2,1,4,0,0,0,1,1,0,0.0,0.0,474.0,474.0,1080.0,2
73674,29,39,34,37,4,4,4,3,0,3.0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,163.0,163.0,758.0,1
73688,30,35,47,7,137,11,5,2,1,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0,279.0,279.0,805.0,2
73691,24,3,4,3,1,0,5,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.0,42.0,123.0,1
73701,20,5,6,0,136,3,0,0,0,0.0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,176.0,176.0,550.0,1
