id,ГЕРБ-СДС,ПП/ДБ,ВЪЗР,ДПС,БСП,не подкрепям никого,ИТН,БВ,ЛЕВИЦАТА,АТАКА (к.),ЗАЕДНО,КОД,НП ИСИ,НДСВ,ВЪН ОТ ЕС,ГЛАС НАРОДЕН,МИР,ЕВРОЛЕВИЦА,БСДД,БНО,БНС-НД,независими,СПБП,невалидни,total_valid,total,eligible_voters,n_stations
68936,1,1,0,39,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,43.0,43.0,183,1
68953,8,6,2,146,8,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,173.0,173.0,927,1
68967,38,42,14,1,56,4.0,2,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0.0,0,5,168.0,173.0,353,1
68970,47,41,30,2,10,11.0,3,4,5,1,0,0,0,2,2,1,0,0,0,1,0,0.0,0,5,160.0,165.0,250,1
68998,314,44,53,18,86,17.0,13,11,10,0,0,0,7,5,0,0,2,0,0,1,0,0.0,1,13,582.0,595.0,2204,3
69002,41,18,7,31,9,3.0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,7,117.0,124.0,225,1
69016,48,59,47,1,63,10.0,21,13,5,0,0,0,0,0,1,2,1,0,2,0,0,0.0,1,8,274.0,282.0,795,2
69020,10,3,2,1,2,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,23.0,23.0,33,1
69047,65,5,3,111,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,188.0,191.0,517,1
69050,9,6,5,6,17,1.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,48.0,49.0,82,1
69064,27,16,10,1,7,4.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,70.0,71.0,119,1
69078,66,63,51,6,49,9.0,13,6,1,0,1,0,4,0,0,0,0,1,2,0,0,0.0,0,3,272.0,275.0,669,2
69081,25,19,4,2,11,2.0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,71.0,72.0,155,1
69095,43,26,27,31,43,8.0,6,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0,7,193.0,200.0,774,2
69105,133,196,67,226,94,31.0,15,8,8,0,0,1,3,0,1,0,2,1,0,0,0,0.0,0,18,786.0,804.0,1937,3
69119,78,35,20,1,12,2.0,12,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,179.0,185.0,458,1
69136,5,0,0,46,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,54.0,55.0,115,1
69146,10,6,6,103,14,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,145.0,146.0,351,1
69153,29,19,5,2,20,3.0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,90.0,92.0,333,1
69167,32,8,4,1,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52.0,52.0,130,1
69170,101,9,6,35,12,3.0,7,1,3,0,0,1,0,2,0,0,1,0,0,0,0,0.0,0,17,181.0,198.0,599,1
69184,24,48,27,153,4,1.0,7,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.0,1,9,270.0,279.0,825,1
69198,34,32,35,1,11,7.0,7,6,3,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,2,138.0,140.0,276,1
69208,36,20,12,15,97,5.0,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,8,197.0,205.0,348,1
69225,17,7,10,2,12,0.0,2,3,4,0,2,1,0,0,1,1,0,0,0,0,0,0.0,0,3,62.0,65.0,85,1
69239,85,20,17,1,13,4.0,1,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,8,152.0,160.0,160,1
69242,41,29,37,83,21,7.0,10,1,5,0,1,0,0,2,0,0,0,0,1,0,0,0.0,0,6,238.0,244.0,821,1
69261,70,24,15,7,15,12.0,7,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,8,158.0,166.0,417,2
69273,11,4,2,203,6,3.0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,2,235.0,237.0,603,1
69287,32,10,7,1,4,3.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,62.0,63.0,76,1
69300,50,37,18,234,32,2.0,8,2,7,0,1,0,0,0,0,0,1,0,1,2,0,0.0,0,13,395.0,408.0,1211,2
69314,71,23,23,0,12,3.0,1,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0.0,0,2,142.0,144.0,482,1
69328,16,7,8,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,35.0,40.0,39,1
69345,33,14,7,2,9,1.0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,77.0,77.0,181,1
69359,28,7,12,10,6,7.0,3,4,2,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,3,82.0,85.0,165,1
69376,3,0,1,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,17.0,17.0,29,1
69417,32,13,5,1,21,2.0,3,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,84.0,84.0,181,1
69420,31,40,12,2,26,10.0,17,7,3,0,0,0,1,0,0,0,0,2,0,0,0,0.0,0,2,151.0,153.0,609,1
69434,12,5,4,2,9,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,34.0,34.0,68,1
69448,49,40,36,1,28,9.0,11,5,3,0,2,2,0,0,1,1,0,0,0,1,0,0.0,0,0,189.0,189.0,550,1
69451,18,13,5,4,11,2.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,57.0,59.0,176,1
69465,13,6,1,30,15,0.0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,3,69.0,72.0,217,1
69479,11,8,10,1,3,1.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,38.0,38.0,52,1
69482,60,0,3,45,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,10,114.0,124.0,474,1
69506,13,17,5,186,15,1.0,7,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0.0,0,12,251.0,263.0,998,1
69518,2,3,0,41,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,50.0,53.0,54,1
69523,101,29,15,4,32,2.0,3,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0,9,196.0,205.0,477,1
69537,15,6,2,1,4,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,31.0,32.0,33,1
69554,18,8,3,15,8,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56.0,56.0,87,1
69571,1,2,5,1,6,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,16.0,16.0,23,1
69585,6,12,3,14,1,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,40.0,40.0,89,1
69599,42,31,22,67,29,4.0,6,1,5,0,0,0,2,0,0,0,0,2,0,1,0,0.0,0,5,212.0,217.0,660,1
69633,287,228,149,147,141,84.0,53,35,19,5,4,2,13,2,4,2,1,2,1,2,1,0.0,1,17,1183.0,1200.0,4287,5
69643,8,5,3,121,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,141.0,141.0,350,1
69657,4,1,1,82,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,92.0,94.0,283,1
69660,404,141,141,46,194,36.0,42,45,16,14,2,1,5,1,3,2,1,1,1,0,1,0.0,0,17,1097.0,1114.0,4755,7
69674,3,1,2,1,12,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,20.0,20.0,24,1
69688,22,5,4,211,10,10.0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,3,266.0,269.0,607,1
69691,43,21,14,1,55,1.0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,7,144.0,151.0,323,1
69701,17,2,1,3,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26.0,26.0,36,1
69715,1,2,0,114,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,121.0,121.0,396,1
69729,1,4,1,35,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,45.0,45.0,97,1
69732,34,18,42,1,24,5.0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,132.0,133.0,628,1
69746,20,19,6,257,5,13.0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,12,327.0,339.0,1126,2
69759,14,11,4,13,11,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,56.0,58.0,90,1
69763,86,70,71,5,30,14.0,17,6,2,0,1,0,2,1,3,0,0,0,0,2,0,0.0,0,3,310.0,313.0,699,1
69780,16,9,7,35,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,77.0,80.0,217,1
69794,29,16,9,2,8,2.0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,73.0,73.0,114,1
69818,37,29,27,2,31,5.0,8,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,6,147.0,153.0,357,1
69821,34,6,4,33,3,3.0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,88.0,89.0,406,1
69835,333,210,171,267,127,53.0,48,48,43,10,0,3,3,1,1,0,13,0,2,0,1,0.0,0,33,1334.0,1367.0,3472,5
69852,21,26,4,275,4,3.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,336.0,336.0,1271,2
69866,5,3,0,35,4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,49.0,49.0,106,1
69874,120,75,111,7,59,15.0,19,17,1,2,0,0,1,0,0,0,1,0,1,0,2,0.0,0,14,431.0,445.0,1346,2
69924,24,12,12,44,8,2.0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,3,107.0,110.0,396,1
69938,86,27,11,1,8,6.0,1,34,0,0,0,0,0,4,1,0,7,0,0,0,0,0.0,0,2,186.0,188.0,488,1
69941,44,15,6,1,13,1.0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,90.0,91.0,333,1
69969,76,64,27,2,21,14.0,10,22,4,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0,5,243.0,248.0,702,2
69972,25,9,21,53,26,6.0,3,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,4,153.0,157.0,219,2
69986,51,4,4,1,19,1.0,1,1,25,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,5,109.0,114.0,225,1
69990,20,5,2,255,2,6.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,6,292.0,298.0,625,1
70010,213,134,97,8,112,29.0,24,15,13,3,3,1,3,0,6,0,0,2,0,1,1,0.0,1,15,666.0,681.0,2883,4
70024,66,30,30,13,15,5.0,9,1,5,1,1,0,0,2,0,0,0,0,0,1,1,0.0,0,4,180.0,184.0,397,1
70038,200,95,59,7,49,20.0,22,9,14,1,1,5,0,1,4,2,1,9,1,0,0,0.0,2,9,502.0,511.0,1303,2
70041,8,13,1,72,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,98.0,99.0,165,1
70055,68,29,10,3,19,2.0,3,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,6,143.0,149.0,404,1
70069,7,5,6,108,6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4,133.0,137.0,371,1
70099,5,81,2,96,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,188.0,193.0,683,1
70104,3,4,3,81,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,94.0,94.0,446,1
70113,53,21,14,20,14,6.0,5,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0,139.0,139.0,378,1
70127,33,13,17,1,12,9.0,5,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0.0,0,3,96.0,99.0,206,1
70130,29,11,11,1,18,3.0,4,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0.0,0,3,84.0,87.0,182,1
70158,60,25,4,19,26,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,6,138.0,144.0,232,1
70175,804,183,115,190,89,46.0,54,15,27,3,0,1,6,0,1,2,2,4,1,1,1,3.0,0,43,1548.0,1591.0,4045,6
70202,46,43,26,1,6,8.0,4,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0,1,144.0,145.0,201,1
70220,126,40,21,4,22,10.0,4,2,3,0,1,1,1,0,0,1,0,0,0,2,0,0.0,0,10,238.0,248.0,451,1
70233,26,17,11,23,16,9.0,2,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0,2,117.0,119.0,180,1
70247,165,88,109,151,63,18.0,26,14,11,6,1,1,3,1,1,1,0,0,2,0,2,0.0,0,13,663.0,676.0,2765,5
70250,39,28,28,53,22,3.0,3,11,8,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,6,198.0,204.0,376,1
70278,19,2,1,8,7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,40.0,43.0,76,1
70281,14,23,20,27,17,3.0,24,6,27,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,10,162.0,172.0,536,1
70295,96,62,58,129,103,25.0,14,10,13,1,0,1,1,9,0,0,0,0,2,1,0,0.0,0,16,525.0,541.0,1560,4
70319,3,3,0,55,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,63.0,64.0,179,1
70322,12,6,8,3,2,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,35.0,36.0,57,1
70336,39,7,3,254,7,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,319.0,324.0,763,1
70353,15,9,8,0,10,2.0,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,51.0,51.0,108,1
70384,41,43,6,143,4,4.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,2,244.0,246.0,534,1
70398,21,5,0,119,4,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2,152.0,154.0,341,1
70408,40,23,22,38,33,9.0,4,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0.0,0,12,177.0,189.0,531,1
70411,2,2,1,1,6,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15.0,15.0,20,1
70456,50,19,22,1,12,2.0,1,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0.0,0,2,113.0,115.0,112,1
70473,77,45,21,3,12,5.0,3,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0,5,173.0,178.0,327,1
70487,145,29,20,0,37,6.0,3,3,7,1,0,0,5,0,1,0,0,0,0,1,1,0.0,0,7,259.0,266.0,653,1
70490,103,27,21,0,7,1.0,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.0,1,7,169.0,176.0,317,1
70500,41,5,7,6,5,0.0,1,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,3,72.0,75.0,145,1
70514,70,11,13,224,5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,325.0,333.0,949,2
70528,486,334,290,0,240,84.0,82,50,24,6,1,3,7,1,7,4,0,0,2,0,3,0.0,0,17,1624.0,1641.0,4685,9
70531,12,10,5,1,2,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,36.0,37.0,66,1
70545,14,1,6,58,8,0.0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,3,93.0,96.0,322,1
70559,1,1,2,63,2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,5,72.0,77.0,431,1
70562,4,12,4,4,7,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35.0,35.0,52,1
70576,13,4,6,1,13,2.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,44.0,44.0,74,1
70586,44,46,55,2,44,13.0,15,7,2,0,0,0,1,1,2,0,0,0,1,0,0,0.0,0,5,233.0,238.0,1019,2
70593,13,8,7,0,14,4.0,2,2,1,3,0,0,2,0,0,0,0,0,0,1,0,0.0,0,2,57.0,59.0,81,1
70617,24,5,1,15,2,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,5,50.0,55.0,216,1
70634,5,2,5,8,3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,24.0,24.0,37,1
70648,93,55,14,1740,19,28.0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16,1966.0,1982.0,3113,5
70651,2,5,1,347,2,1.0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0,1,363.0,364.0,646,1
70665,12,1,1,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,19.0,19.0,25,1
70682,9,10,4,1,2,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,29.0,29.0,33,1
70723,337,114,125,7,149,40.0,40,25,12,2,1,0,4,2,5,3,0,1,0,1,0,0.0,2,22,870.0,892.0,2735,5
70771,5,4,1,59,2,1.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,76.0,77.0,108,1
70785,4,1,1,15,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,23.0,24.0,54,1
70799,9,3,6,1,7,2.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,33.0,33.0,69,1
70809,0,2,0,72,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,77.0,77.0,252,1
70812,8,1,0,33,22,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,65.0,67.0,206,1
70860,26,62,21,295,17,7.0,6,7,4,0,1,2,1,1,1,0,0,0,0,1,0,0.0,0,3,452.0,455.0,2090,2
72028,18,14,10,1,5,2.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,4,54.0,58.0,90,1
72031,8,5,5,2,5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,26.0,26.0,38,1
72045,38,14,4,1,23,3.0,6,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0,1,97.0,98.0,209,1
72059,22,9,5,1,7,2.0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,50.0,50.0,57,1
72062,6,3,4,82,6,1.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,2,107.0,109.0,175,1
72076,18,6,6,1,6,2.0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,2,46.0,48.0,120,1
72080,4,7,3,0,11,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,29.0,30.0,57,1
72093,33,30,25,1,25,7.0,4,7,4,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,1,138.0,139.0,397,1
72103,24,14,14,158,7,3.0,3,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0.0,0,10,229.0,239.0,561,1
72117,32,24,4,0,15,3.0,5,2,0,1,0,1,0,0,2,1,0,0,1,0,0,0.0,0,2,91.0,93.0,195,1
72134,2,4,1,42,1,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,53.0,53.0,117,1
72148,2,5,1,57,1,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,74.0,74.0,225,1
72151,51,36,32,1,18,3.0,4,2,2,0,0,5,0,1,0,0,0,0,0,0,0,0.0,0,4,155.0,159.0,388,1
72165,473,253,175,108,192,41.0,33,71,26,12,4,1,6,2,4,4,0,3,1,0,3,0.0,1,50,1413.0,1463.0,4788,7
72182,4,6,3,188,4,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,209.0,209.0,463,1
72196,13,6,8,167,7,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,3,206.0,209.0,739,1
72206,66,47,44,5,35,7.0,11,8,11,1,1,0,0,0,1,1,0,0,0,0,0,0.0,0,2,238.0,240.0,642,2
72211,1,4,0,86,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,94.0,94.0,530,1
72223,204,97,83,23,56,24.0,29,46,12,1,5,5,0,1,2,2,0,0,1,0,1,0.0,0,7,592.0,599.0,1774,3
72240,84,54,60,3,100,6.0,11,10,23,1,0,0,0,0,1,1,0,0,1,1,0,0.0,0,8,356.0,364.0,1218,3
72254,13,4,4,1,1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,25.0,25.0,26,1
72268,6,30,2,63,5,3.0,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,3,119.0,122.0,386,1
72271,529,292,186,122,194,59.0,60,44,42,3,2,0,3,3,1,1,1,1,1,3,1,0.0,0,39,1548.0,1587.0,5872,7
72285,6,63,3,30,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,8,104.0,112.0,461,1
72299,10,4,1,1,6,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,1,26.0,27.0,47,1
72309,22,30,12,0,33,12.0,3,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,2,119.0,121.0,233,1
72337,61,16,8,23,15,3.0,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0.0,0,5,133.0,138.0,175,3
72343,1033,584,303,183,318,116.0,75,46,55,13,7,4,8,5,3,4,7,2,2,4,3,100.0,0,82,2875.0,2957.0,8101,15
72357,43,94,51,44,56,9.0,7,7,9,4,0,1,1,2,1,2,0,2,0,2,0,0.0,0,9,335.0,344.0,1675,2
72374,20,11,4,0,12,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,52.0,57.0,120,1
72391,29,7,3,8,5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,54.0,55.0,98,1
72401,22,255,3,62,1,1.0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0.0,0,18,349.0,367.0,1470,1
72429,1,1,0,19,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,22.0,22.0,303,1
72432,43,27,20,8,13,3.0,3,2,2,0,1,0,1,1,2,0,0,0,0,0,0,0.0,0,2,126.0,128.0,261,1
72463,113,55,12,53,24,9.0,4,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0.0,0,8,287.0,295.0,997,2
72477,19,4,13,1,8,1.0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,55.0,57.0,98,1
72480,141,17,9,118,25,11.0,5,5,2,0,1,0,0,1,1,0,0,0,0,0,1,0.0,0,21,337.0,358.0,957,1
72494,6,1,2,1,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15.0,15.0,37,1
72504,51,14,22,11,9,1.0,3,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,3,128.0,131.0,382,1
72518,39,7,8,0,12,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,71.0,74.0,95,1
72521,172,11,2,13,19,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,220.0,220.0,271,1
72549,141,55,15,482,24,5.0,2,5,2,1,1,0,0,1,0,0,2,0,2,4,0,0.0,1,38,743.0,781.0,3010,3
72552,38,7,6,6,12,8.0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,88.0,94.0,319,1
72566,42,25,15,32,18,9.0,8,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0.0,0,8,158.0,166.0,164,1
72578,92,11,1,279,5,7.0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,401.0,401.0,1102,1
72607,16,3,4,4,4,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,35.0,35.0,46,1
72610,5,4,0,154,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,164.0,164.0,482,1
72624,6280,6203,5258,782,2894,1254.0,1285,1000,639,107,82,58,94,141,70,107,21,14,11,20,23,0.0,9,398,26352.0,26750.0,80265,130
72638,5,3,3,1,13,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,27.0,27.0,37,1
72655,68,30,45,63,13,14.0,6,1,3,4,1,1,1,0,0,1,0,0,0,0,0,0.0,0,2,251.0,253.0,660,1
72693,18,10,8,15,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,55.0,56.0,153,1
72709,344,216,222,26,85,47.0,58,19,19,6,2,2,7,2,4,3,0,1,4,0,0,2.0,0,18,1069.0,1087.0,2510,5
72713,16,16,10,10,18,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,75.0,76.0,165,1
72727,155,19,11,175,4,5.0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,15,381.0,396.0,837,2
72730,1,1,1,24,2,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,32.0,33.0,140,1
72744,194,44,25,3,12,7.0,8,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,4,303.0,307.0,585,1
72758,25,13,7,1,2,1.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,54.0,56.0,85,1
72761,468,335,203,46,238,47.0,58,39,132,7,1,1,6,3,4,1,1,2,1,2,1,0.0,1,19,1597.0,1616.0,4529,7
72775,28,42,11,12,16,7.0,4,3,4,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,3,131.0,134.0,253,1
72789,173,103,80,235,71,9.0,12,22,7,0,2,0,0,0,0,0,2,1,1,1,0,0.0,0,4,719.0,723.0,2212,4
72792,3,2,1,100,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,108.0,110.0,468,1
72816,133,64,54,5,37,7.0,13,12,11,3,2,0,3,0,0,0,0,2,0,1,0,0.0,0,9,347.0,356.0,2282,3
72824,25,25,14,4,14,0.0,7,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,96.0,96.0,179,1
72833,20,4,1,25,2,1.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,56.0,56.0,212,1
72850,68,29,19,1,12,3.0,3,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0.0,0,5,140.0,145.0,403,1
72864,15,11,2,391,20,8.0,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,8,461.0,469.0,817,2
72881,35,28,14,2,7,2.0,3,0,32,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,2,125.0,127.0,351,1
